N,t
2,35.72727272727273
3,7.454545454545454
4,35.90909090909091
5,7.2727272727272725
6,5.7272727272727275
7,14.909090909090908
8,11.545454545454545
9,16.818181818181817
10,9.090909090909092
11,11.909090909090908
12,5.454545454545454
13,4.090909090909091
14,11.454545454545455
15,8.636363636363637
16,6.454545454545454
17,19.818181818181817
18,21.90909090909091
19,16.09090909090909
20,6.545454545454546
21,7.818181818181818
22,7.909090909090909
23,19.636363636363637
24,12.454545454545455
25,10.818181818181818
26,8.363636363636363
27,13.090909090909092
28,13.181818181818182
29,16.454545454545453
30,26.636363636363637
31,37.63636363636363
32,21.818181818181817
33,25.636363636363637
34,33.63636363636363
35,45.36363636363637
36,42.45454545454545
37,55.63636363636363
38,36.81818181818182
39,41.0
40,70.45454545454545
41,54.27272727272727
42,56.90909090909091
43,51.45454545454545
44,42.09090909090909
45,34.72727272727273
46,45.09090909090909
47,50.27272727272727
48,47.27272727272727
49,38.0
50,41.36363636363637
51,56.09090909090909
52,47.45454545454545
53,53.09090909090909
54,53.27272727272727
55,56.81818181818182
56,47.63636363636363
57,52.09090909090909
58,50.45454545454545
59,56.0
60,77.9090909090909
61,84.63636363636364
62,67.36363636363636
63,75.9090909090909
64,58.45454545454545
65,69.27272727272727
66,106.54545454545455
67,77.45454545454545
68,99.27272727272727
69,75.54545454545455
70,85.81818181818181
71,118.63636363636364
72,141.36363636363637
73,97.45454545454545
74,94.36363636363636
75,111.36363636363636
76,117.72727272727273
77,117.81818181818181
78,96.0
79,146.0909090909091
80,143.63636363636363
81,109.36363636363636
82,140.54545454545453
83,141.27272727272728
84,142.9090909090909
85,165.1818181818182
86,144.63636363636363
87,163.9090909090909
88,174.63636363636363
89,150.54545454545453
90,172.0
91,166.9090909090909
92,190.54545454545453
93,178.54545454545453
94,204.36363636363637
95,180.54545454545453
96,198.45454545454547
97,199.0909090909091
98,211.1818181818182
99,216.27272727272728
100,207.36363636363637
