N,S
2,0.0
3,0.008919722497522299
4,0.0
5,0.0
6,0.0015290519877675841
7,0.0049800796812749
8,0.0068560235063663075
9,0.021442495126705655
10,0.018018018018018018
11,0.031339031339031334
12,0.029580936729663106
13,0.03609154929577465
14,0.047569803516028956
15,0.05932203389830509
16,0.09515859766277128
17,0.12603648424543948
18,0.12291933418693982
19,0.1267441860465116
20,0.13953488372093023
21,0.18567251461988304
22,0.2245557350565428
23,0.20996978851963746
24,0.2590120160213618
25,0.2064935064935065
26,0.24137931034482757
27,0.2613333333333333
28,0.3508500772797527
29,0.30617977528089885
30,0.3270270270270271
31,0.3294573643410853
32,0.3097142857142857
33,0.33056872037914686
34,0.40664961636828645
35,0.42709677419354836
36,0.43450881612090675
37,0.40047114252061244
38,0.40913921360255046
39,0.43398392652123996
40,0.5148148148148147
41,0.5196195005945303
42,0.48108108108108105
43,0.4315589353612167
44,0.48533872598584427
45,0.5723756906077349
46,0.6079545454545454
47,0.5510406342913776
48,0.5078671328671329
49,0.573953488372093
50,0.6875
51,0.6359126984126984
52,0.567062818336163
53,0.5497170573969281
54,0.6681859617137648
55,0.7136060894386299
56,0.6499589153656532
57,0.6237623762376238
58,0.7286184210526316
59,0.7357859531772575
60,0.6581378820184791
61,0.6326806212018907
62,0.7397157816005984
63,0.6982167352537724
64,0.6691358024691357
65,0.8076079005120702
66,0.8006849315068493
67,0.6913793103448276
68,0.8035264483627204
69,0.8120253164556963
70,0.7168803418803419
71,0.8495356037151703
72,0.8412979351032448
73,0.810740354535975
74,0.9236686390532545
75,0.8532061473237945
76,0.8491228070175438
77,0.8857574232511324
78,0.8384580082606701
79,0.9391041771514846
80,0.8299699441820524
81,0.9847064627528367
82,0.9156209433145824
83,0.9677988531098368
84,0.997799295774648
85,0.9506726457399103
86,0.9758893280632411
87,1.0120048019207684
88,0.9794891640866873
89,1.0235067437379577
90,0.9882568807339449
91,1.110548851693266
92,1.0024398745207388
93,1.1501560062402494
94,1.0334242837653478
95,1.1184022824536375
96,1.0394779771615008
97,1.037503939489442
98,1.1040312093628089
99,1.025732031943212
100,1.0292613636363637
