N,S
2,0.0
3,0.021951219512195124
4,0.0
5,0.0
6,0.010638297872340427
7,0.04132231404958678
8,0.045454545454545456
9,0.2268041237113402
10,0.14084507042253522
11,0.15639810426540282
12,0.9473684210526316
13,0.9534883720930232
14,0.6216216216216216
15,1.3125
16,1.5
17,2.0
18,2.2857142857142856
19,2.477272727272727
20,2.192307692307692
21,2.3962264150943393
22,1.2300884955752212
23,1.4329896907216495
24,0.919431279620853
25,0.636
26,1.5193798449612403
27,1.4
28,1.7461538461538462
29,1.2899408284023668
30,0.6540540540540541
31,0.4670329670329671
32,0.5508130081300813
33,0.336144578313253
34,0.8132992327365729
35,0.8756613756613756
36,0.6997971602434077
37,0.8374384236453203
38,0.9624999999999999
39,0.42711864406779665
40,0.6546310832025117
41,0.734453781512605
42,0.7659208261617899
43,0.9025844930417495
44,1.111111111111111
45,1.3316195372750643
46,1.4738292011019283
47,1.224669603524229
48,1.4597989949748744
49,1.1842610364683301
50,0.7290697674418605
51,1.0846023688663282
52,1.377319587628866
53,1.3737373737373737
54,1.1006006006006006
55,1.8518518518518519
56,1.158125915080527
57,1.128099173553719
58,0.9486081370449679
59,1.2553495007132667
60,1.4745222929936306
61,1.3031988873435327
62,1.4695393759286777
63,1.0282828282828282
64,1.0596285434995112
65,1.2446448703494926
66,1.310538116591928
67,1.4962686567164178
68,1.1631722880583408
69,1.206961429915334
70,1.268431001890359
71,1.2894736842105263
72,1.3377110694183865
73,1.3773250664304695
74,1.2369255150554674
75,1.385542168674699
76,1.3661290322580644
77,1.6793893129770994
78,1.434065934065934
79,1.3187279151943463
80,1.29124916499666
81,1.492894540014959
82,1.188096574957889
83,1.4597471723220228
84,1.5864240727781667
85,1.2497320471597
86,1.438811188811189
87,1.4920353982300885
88,1.333508956796628
89,1.566961651917404
90,1.1931767833407176
91,1.442366026289181
92,1.3060853769300635
93,1.4871406959152798
94,1.2784810126582278
95,1.408172429277054
96,1.5309947140797693
97,1.3756790639364813
98,1.4745983499782893
99,1.3866453418632545
100,1.5496150556030797
