N,S
2,0.0
3,0.009345794392523366
4,0.0
5,0.0
6,0.0012836970474967909
7,0.004382120946538124
8,0.006505576208178439
9,0.022289766970618033
10,0.02032520325203252
11,0.030527289546716005
12,0.02877697841726619
13,0.03976721629485935
14,0.051111111111111114
15,0.04590163934426229
16,0.06884057971014493
17,0.10570236439499306
18,0.11837237977805178
19,0.13885350318471337
20,0.16056338028169012
21,0.1723202170963365
22,0.18051948051948052
23,0.2008670520231214
24,0.26721763085399447
25,0.22331460674157302
26,0.2535575679172057
27,0.26063829787234044
28,0.2877059569074778
29,0.23929747530186607
30,0.2636165577342048
31,0.26153846153846155
32,0.2997787610619469
33,0.35182849936948296
34,0.33865814696485624
35,0.3458725182863114
36,0.35900104058272636
37,0.37735849056603776
38,0.41397849462365593
39,0.3845371312309258
40,0.4298969072164948
41,0.47551686615886835
42,0.47644539614561027
43,0.5164960182025029
44,0.512273212379936
45,0.45679012345679015
46,0.5492813141683778
47,0.5434995112414467
48,0.5856854838709677
49,0.5921305182341651
50,0.5920679886685553
51,0.5738585496866607
52,0.6319772942289499
53,0.6378986866791745
54,0.5780757097791799
55,0.6142506142506143
56,0.6726190476190476
57,0.6247139588100686
58,0.6611940298507463
59,0.7166123778501629
60,0.7234375000000001
61,0.70187265917603
62,0.7532368621477532
63,0.6911065852002716
64,0.8249619482496195
65,0.8421052631578947
66,0.7798532354903268
67,0.829655172413793
68,0.9579579579579579
69,0.7335620354488279
70,0.7620670073821693
71,0.8406862745098039
72,0.8533812088569718
73,0.8755630630630631
74,0.9506699147381241
75,0.8984375000000001
76,0.8687179487179487
77,0.9034907597535934
78,0.9040079168728353
79,0.9433771486349848
80,0.9752774974772956
81,0.9774730656219394
82,1.0992207792207793
83,0.9790272199910756
84,1.1531027466937946
85,1.0614474283113338
86,1.1483720930232557
87,1.0524344569288389
88,1.0176919983916366
89,1.084967320261438
90,1.0656905421448357
91,1.1716632443531827
92,1.0803906836964687
93,1.0946547884187081
94,1.0752306600425834
95,1.087001733102253
96,1.0560159098442161
97,1.0857519788918206
98,1.0642431839548732
99,1.005800464037123
100,1.16010246557797
