N,S
2,0.0
3,2.25
4,0.0
5,0.0
6,0.1
7,0.5
8,0.5384615384615384
9,1.5714285714285714
10,1.1764705882352942
11,1.9411764705882353
12,1.6363636363636365
13,1.5769230769230766
14,1.5333333333333334
15,1.2352941176470589
16,1.2127659574468086
17,1.6521739130434783
18,1.6271186440677965
19,1.9818181818181817
20,1.7272727272727273
21,2.189655172413793
22,1.9305555555555556
23,1.9305555555555556
24,2.4556962025316458
25,1.6060606060606062
26,1.7981651376146788
27,1.5076923076923074
28,1.5547945205479452
29,1.4437086092715232
30,1.2872340425531916
31,1.275
32,1.2044444444444444
33,1.3949999999999998
34,1.6825396825396823
35,1.4711111111111113
36,1.449579831932773
37,1.4225941422594144
38,1.475095785440613
39,1.4157303370786518
40,1.4529616724738676
41,1.5121107266435985
42,1.390625
43,1.3592814371257484
44,1.2244897959183674
45,1.2696078431372548
46,1.252927400468384
47,1.2990654205607477
48,1.2521551724137931
49,1.1980582524271846
50,1.064516129032258
51,0.9922600619195047
52,1.167832167832168
53,1.0658307210031348
54,1.066957787481805
55,1.0217983651226157
56,1.0880330123796422
57,1.108254397834912
58,1.073939393939394
59,0.9341825902335456
60,1.0369540873460246
61,1.0457589285714286
62,0.9792079207920792
63,1.0366598778004075
64,0.9584438549955792
65,1.0327408793264732
66,1.0165217391304346
67,1.038860103626943
68,0.9762815608263199
69,1.0346774193548387
70,0.9948109710896961
71,1.0315789473684212
72,0.9326357096141268
73,1.065068493150685
74,1.0129785853341986
75,0.9504132231404959
76,1.0297872340425533
77,1.0414201183431953
78,0.9754404698344901
79,1.0032258064516129
80,0.9752774974772956
81,1.0101214574898787
82,1.0306867998051632
83,1.0138632162661738
84,1.0262562245359892
85,1.0038743004735255
86,1.0160493827160495
87,1.0243013365735114
88,0.9972419227738377
89,1.0102700646633702
90,0.9893460690668625
91,1.0074152542372883
92,0.9886558954967343
93,0.982017982017982
94,0.9668155711550732
95,0.9977728285077949
96,0.971934106162294
97,0.9915662650602409
98,0.97895647160565
99,0.9799378355467645
100,0.9359338672177732
