N,S
2,0.0
3,0.10975609756097562
4,0.0
5,0.0
6,0.0072992700729927005
7,0.052083333333333336
8,0.07865168539325842
9,0.2894736842105263
10,0.3225806451612903
11,0.4342105263157895
12,0.4390243902439025
13,0.5857142857142857
14,0.9583333333333334
15,0.6461538461538462
16,0.8382352941176471
17,0.9620253164556962
18,0.7741935483870966
19,0.9909090909090909
20,1.4074074074074074
21,1.7397260273972601
22,1.2990654205607477
23,1.9577464788732397
24,2.3950617283950617
25,1.3474576271186443
26,1.675213675213675
27,1.8148148148148147
28,1.8306451612903225
29,1.5034482758620689
30,1.475609756097561
31,1.1643835616438356
32,0.7877906976744186
33,0.9362416107382551
34,1.0
35,0.7769953051643192
36,0.6900000000000001
37,0.7296137339055794
38,0.7534246575342466
39,0.6923076923076924
40,0.9904988123515439
41,1.0210280373831777
42,0.9156378600823045
43,0.88671875
44,0.8247422680412371
45,0.9847908745247148
46,0.7631954350927246
47,0.8714733542319749
48,1.1414538310412574
49,1.347161572052402
50,1.1276978417266186
51,1.1826568265682658
52,1.1133333333333333
53,1.1092985318107669
54,1.1784565916398715
55,1.1556240369799693
56,1.2320872274143302
57,1.17
58,1.291545189504373
59,1.1924119241192412
60,1.2396251673360108
61,1.1596534653465347
62,1.2179802955665024
63,1.1934349355216882
64,1.231818181818182
65,1.2517006802721087
66,1.2305263157894737
67,1.2623294858342076
68,1.296747967479675
69,1.249269717624148
70,1.3054474708171206
71,1.2552607502287283
72,1.2928377153218495
73,1.2947543713572023
74,1.2911497105045493
75,1.289031224979984
76,1.3162393162393162
77,1.3046701260192735
78,1.2985074626865671
79,1.3243435060326472
80,1.298186702484889
81,1.313157894736842
82,1.3333333333333333
83,1.380742605412209
84,1.3272833723653394
85,1.377436503248671
86,1.3724291272929408
87,1.3380952380952382
88,1.2999486389316899
89,1.4142705005324816
90,1.3404678944748631
91,1.3856240893637688
92,1.2931654676258992
93,1.3416742493175613
94,1.342490031014621
95,1.3688345700567437
96,1.308418891170431
97,1.3642768338168254
98,1.3433544303797469
99,1.3126419379258136
100,1.356928838951311
