N,t
2,102.29411764705883
3,60.1764705882353
4,60.11764705882353
5,88.88235294117646
6,112.29411764705883
7,128.23529411764707
8,148.11764705882354
9,152.0
10,203.52941176470588
11,185.05882352941177
12,195.7058823529412
13,217.41176470588235
14,222.88235294117646
15,234.35294117647058
16,253.05882352941177
17,263.94117647058823
18,278.52941176470586
19,289.3529411764706
20,306.05882352941177
21,311.52941176470586
22,328.94117647058823
23,349.5882352941176
24,363.11764705882354
25,375.11764705882354
26,395.0
27,414.6470588235294
28,427.2352941176471
29,446.7647058823529
30,458.7647058823529
31,478.2352941176471
32,504.29411764705884
33,515.9411764705883
34,541.0588235294117
35,552.4117647058823
36,567.8823529411765
37,592.1176470588234
38,616.8235294117648
39,647.8235294117648
40,651.5294117647059
41,669.1176470588235
42,684.2352941176471
43,702.7058823529412
44,700.7647058823529
45,731.4705882352941
46,761.9411764705883
47,771.6470588235294
48,809.7058823529412
49,821.7647058823529
50,867.4117647058823
51,879.8823529411765
52,904.6470588235294
53,932.2941176470588
54,965.1176470588235
55,972.5882352941177
56,994.7058823529412
57,1018.9411764705883
58,1060.5294117647059
59,1079.4705882352941
60,1101.9411764705883
61,1118.1764705882354
62,1136.6470588235295
63,1190.0
64,1208.2941176470588
65,1241.5882352941176
66,1263.4117647058824
67,1285.4117647058824
68,1306.8235294117646
69,1343.764705882353
70,1402.6470588235295
71,1409.4705882352941
72,1482.1764705882354
73,1478.4705882352941
74,1530.8823529411766
75,1537.9411764705883
76,1611.764705882353
77,1626.1176470588234
78,1698.8823529411766
79,1743.6470588235295
80,1764.3529411764705
81,1777.8823529411766
82,1838.2941176470588
83,1869.7058823529412
84,1909.764705882353
85,1922.5294117647059
86,1990.4705882352941
87,1994.1764705882354
88,2052.0
89,2095.4117647058824
90,2151.705882352941
91,2165.764705882353
92,2235.764705882353
93,2254.9411764705883
94,2335.823529411765
95,2308.9999999999995
96,2443.1176470588234
97,2417.0
98,2510.5882352941176
99,2509.9411764705883
100,2629.823529411765
