N,t
2,108.11764705882354
3,60.23529411764706
4,62.705882352941174
5,91.23529411764706
6,108.52941176470588
7,120.88235294117646
8,142.05882352941177
9,145.05882352941177
10,190.94117647058823
11,185.64705882352942
12,202.2941176470588
13,208.2941176470588
14,209.64705882352942
15,227.35294117647058
16,242.58823529411765
17,255.11764705882354
18,261.7647058823529
19,271.3529411764706
20,289.1764705882353
21,302.70588235294116
22,323.7647058823529
23,327.1764705882353
24,344.5882352941176
25,355.1764705882353
26,381.47058823529414
27,396.29411764705884
28,405.5882352941176
29,422.7647058823529
30,444.52941176470586
31,465.70588235294116
32,486.47058823529414
33,492.88235294117646
34,514.5882352941177
35,522.3529411764706
36,545.4705882352941
37,569.0588235294117
38,589.5882352941177
39,598.5294117647059
40,626.8823529411765
41,640.8823529411766
42,661.8823529411765
43,670.0588235294117
44,716.3529411764706
45,713.5882352941177
46,743.8823529411765
47,755.2352941176471
48,783.1764705882352
49,789.5294117647059
50,820.2352941176471
51,834.3529411764706
52,874.1764705882352
53,910.4705882352941
54,945.2941176470588
55,956.0588235294117
56,972.6470588235294
57,982.0588235294117
58,1025.4705882352941
59,1034.3529411764705
60,1074.1176470588236
61,1106.9411764705885
62,1121.4705882352941
63,1142.6470588235295
64,1202.1176470588234
65,1185.3529411764705
66,1228.764705882353
67,1269.7058823529412
68,1297.6470588235295
69,1303.3529411764705
70,1358.9411764705883
71,1378.1764705882354
72,1412.7058823529412
73,1423.2941176470588
74,1485.2941176470588
75,1510.1764705882354
76,1568.5882352941176
77,1591.8235294117646
78,1644.3529411764705
79,1631.9411764705883
80,1659.2941176470588
81,1700.1764705882354
82,1757.0588235294117
83,1824.4705882352941
84,1803.8823529411766
85,1851.1764705882354
86,1880.6470588235295
87,1902.2941176470588
88,1969.5882352941176
89,2018.4117647058824
90,2040.4705882352941
91,2060.9411764705883
92,2127.4117647058824
93,2152.0588235294117
94,2219.4117647058824
95,2267.3529411764707
96,2311.176470588235
97,2314.764705882353
98,2365.705882352941
99,2402.176470588235
100,2487.0588235294117
