N,t
2,85.41176470588235
3,68.52941176470588
4,49.11764705882353
5,59.294117647058826
6,62.35294117647059
7,75.11764705882354
8,117.47058823529413
9,121.58823529411765
10,138.2941176470588
11,167.11764705882354
12,128.94117647058823
13,144.58823529411768
14,141.2941176470588
15,145.8235294117647
16,146.1764705882353
17,157.11764705882354
18,162.8235294117647
19,181.23529411764707
20,186.7058823529412
21,188.58823529411765
22,200.52941176470588
23,212.76470588235293
24,230.58823529411765
25,236.41176470588235
26,242.88235294117646
27,251.7058823529412
28,269.11764705882354
29,282.94117647058823
30,300.4117647058824
31,308.88235294117646
32,335.29411764705884
33,324.7058823529411
34,352.70588235294116
35,362.7647058823529
36,372.1764705882353
37,386.11764705882354
38,400.94117647058823
39,410.1764705882353
40,431.1764705882353
41,443.0
42,453.70588235294116
43,467.70588235294116
44,505.8235294117647
45,504.05882352941177
46,521.4705882352941
47,541.8823529411765
48,567.1764705882352
49,568.8235294117648
50,585.5294117647057
51,606.1176470588235
52,635.0
53,634.2941176470587
54,641.6470588235294
55,657.5882352941177
56,695.7647058823529
57,699.4117647058823
58,741.7647058823529
59,741.2352941176471
60,775.9411764705883
61,800.7058823529412
62,806.8235294117648
63,851.5294117647059
64,870.0
65,883.0588235294117
66,892.3529411764706
67,909.5294117647059
68,940.1176470588235
69,964.0588235294117
70,995.8823529411765
71,1003.3529411764706
72,1032.6470588235295
73,1042.5294117647059
74,1088.6470588235297
75,1117.9411764705883
76,1147.8235294117644
77,1157.9411764705883
78,1164.0
79,1193.1764705882354
80,1228.4705882352941
81,1278.7058823529412
82,1288.1176470588234
83,1300.0588235294117
84,1323.764705882353
85,1357.2352941176468
86,1384.6470588235295
87,1404.7058823529412
88,1431.8235294117646
89,1452.2941176470588
90,1530.9411764705883
91,1531.0
92,1555.9411764705883
93,1588.1764705882354
94,1621.235294117647
95,1641.4117647058824
96,1684.8823529411766
97,1694.6470588235295
98,1733.764705882353
99,1769.1764705882354
100,1819.4705882352941
