N,t
2,111.17647058823529
3,65.82352941176471
4,68.17647058823529
5,95.47058823529412
6,110.05882352941177
7,125.0
8,133.35294117647058
9,166.35294117647058
10,163.58823529411765
11,180.7058823529412
12,191.76470588235293
13,201.52941176470588
14,215.52941176470588
15,213.88235294117646
16,223.7058823529412
17,236.58823529411765
18,253.82352941176464
19,261.47058823529414
20,275.5882352941176
21,293.6470588235294
22,307.52941176470586
23,315.88235294117646
24,334.7647058823529
25,365.1764705882353
26,380.11764705882354
27,388.47058823529414
28,412.11764705882354
29,427.05882352941177
30,447.70588235294116
31,457.7647058823529
32,473.5882352941176
33,508.05882352941177
34,511.7647058823529
35,533.7647058823529
36,551.4705882352941
37,563.1176470588235
38,597.6470588235294
39,627.1764705882352
40,629.0
41,638.4117647058823
42,669.4705882352941
43,656.4705882352941
44,683.7647058823529
45,697.7647058823529
46,732.6470588235294
47,738.2352941176471
48,763.5294117647059
49,796.0
50,802.1764705882352
51,834.5882352941177
52,858.7647058823529
53,874.2941176470588
54,908.2352941176471
55,936.3529411764706
56,989.8235294117648
57,982.0
58,1023.294117647059
59,1030.5882352941176
60,1054.7058823529412
61,1072.5294117647059
62,1108.6470588235295
63,1117.5882352941176
64,1166.4705882352941
65,1167.0
66,1213.2941176470588
67,1248.764705882353
68,1310.8823529411766
69,1331.8235294117646
70,1374.5882352941176
71,1357.0
72,1403.3529411764705
73,1418.3529411764705
74,1462.6470588235295
75,1476.0
76,1531.0
77,1559.6470588235295
78,1591.6470588235295
79,1596.0588235294117
80,1687.3529411764705
81,1690.3529411764705
82,1745.3529411764705
83,1784.5294117647059
84,1827.9411764705883
85,1795.6470588235295
86,1917.8823529411766
87,1930.9411764705883
88,1934.9411764705883
89,2001.3529411764705
90,2058.000000000001
91,2083.8823529411766
92,2134.0
93,2127.1176470588234
94,2242.823529411765
95,2229.235294117647
96,2257.235294117647
97,2272.9411764705883
98,2361.529411764706
99,2452.823529411765
100,2451.6470588235293
