N,t
2,113.29411764705883
3,57.05882352941177
4,69.3529411764706
5,98.3529411764706
6,110.82352941176471
7,120.52941176470588
8,133.7058823529412
9,145.05882352941177
10,173.0
11,181.7058823529412
12,179.76470588235293
13,196.05882352941177
14,212.41176470588235
15,218.23529411764707
16,229.23529411764707
17,236.8235294117647
18,247.47058823529412
19,260.6470588235294
20,281.7647058823529
21,296.52941176470586
22,305.52941176470586
23,317.52941176470586
24,338.70588235294116
25,353.11764705882354
26,363.7647058823529
27,388.70588235294116
28,405.05882352941177
29,402.88235294117646
30,430.70588235294116
31,436.29411764705884
32,456.47058823529414
33,471.1764705882353
34,496.52941176470586
35,508.52941176470586
36,538.8823529411765
37,557.0
38,566.1176470588234
39,585.7058823529412
40,611.2941176470588
41,616.6470588235294
42,654.3529411764706
43,659.0
44,684.2352941176471
45,693.7647058823529
46,727.1176470588235
47,729.7058823529412
48,751.8235294117648
49,782.1176470588235
50,788.2352941176471
51,822.4705882352941
52,833.3529411764706
53,869.6470588235294
54,906.9411764705883
55,922.3529411764706
56,950.5882352941177
57,985.9411764705883
58,1008.2941176470588
59,1030.1764705882354
60,1052.5294117647056
61,1050.235294117647
62,1101.5882352941173
63,1112.7058823529412
64,1163.941176470588
65,1189.7058823529412
66,1231.8823529411766
67,1233.8823529411766
68,1283.6470588235295
69,1295.5882352941176
70,1337.9411764705883
71,1352.0588235294117
72,1360.1764705882354
73,1399.5294117647059
74,1453.4705882352941
75,1471.0588235294117
76,1495.9411764705883
77,1500.235294117647
78,1556.0588235294117
79,1574.6470588235295
80,1656.8823529411766
81,1644.5294117647059
82,1659.235294117647
83,1744.7058823529412
84,1760.6470588235295
85,1806.2941176470588
86,1855.1176470588234
87,1857.764705882353
88,1903.2941176470588
89,1947.5294117647059
90,1996.6470588235295
91,2026.1764705882354
92,2077.5882352941176
93,2095.3529411764707
94,2139.1176470588234
95,2218.294117647059
96,2233.3529411764707
97,2287.705882352941
98,2289.882352941176
99,2344.3529411764707
100,2386.4117647058824
