N,t
2,73.76470588235294
3,83.23529411764706
4,64.88235294117646
5,78.82352941176471
6,93.23529411764706
7,126.76470588235294
8,152.05882352941174
9,173.05882352941177
10,195.11764705882354
11,195.8235294117647
12,162.0
13,163.94117647058823
14,173.05882352941177
15,175.8235294117647
16,179.0
17,188.35294117647058
18,202.05882352941177
19,213.41176470588235
20,225.41176470588235
21,235.11764705882354
22,252.41176470588235
23,262.11764705882354
24,276.05882352941177
25,285.1764705882353
26,304.8235294117647
27,314.2352941176471
28,328.94117647058823
29,344.11764705882354
30,359.88235294117646
31,370.1764705882353
32,387.3529411764706
33,400.3529411764706
34,420.1764705882353
35,424.8235294117647
36,449.8235294117647
37,469.70588235294116
38,488.5882352941176
39,490.70588235294116
40,517.0
41,526.1764705882352
42,538.0588235294117
43,551.2941176470589
44,574.8823529411765
45,587.0588235294117
46,605.5882352941177
47,608.5882352941177
48,630.7058823529412
49,639.5294117647059
50,659.7058823529412
51,670.2941176470588
52,687.4117647058823
53,699.9411764705883
54,732.7647058823529
55,741.1764705882352
56,751.5882352941177
57,772.4117647058823
58,815.9411764705883
59,809.7058823529412
60,834.2352941176471
61,864.5882352941177
62,879.8235294117648
63,884.8235294117648
64,913.4117647058823
65,936.2352941176471
66,958.8823529411765
67,978.4117647058823
68,1009.3529411764706
69,1021.7058823529412
70,1050.3529411764705
71,1069.2941176470588
72,1092.4705882352941
73,1108.2941176470588
74,1134.764705882353
75,1154.8823529411764
76,1171.7647058823532
77,1213.1764705882354
78,1236.1176470588234
79,1247.5294117647059
80,1267.764705882353
81,1287.4117647058822
82,1338.235294117647
83,1345.8823529411766
84,1384.6470588235293
85,1402.0588235294117
86,1424.6470588235295
87,1434.0
88,1484.8235294117646
89,1484.5294117647059
90,1542.6470588235295
91,1551.0
92,1569.5294117647059
93,1598.2941176470588
94,1641.235294117647
95,1654.9411764705883
96,1685.1176470588234
97,1710.1764705882354
98,1747.4705882352941
99,1778.5882352941176
100,1816.8823529411766
