N,E
2,0.0
3,0.00459652706843718
4,0.0
5,0.0
6,0.0007380394199878441
7,0.0030542579949694574
8,0.0024812343619683066
9,0.00643939393939394
10,0.005677643443991717
11,0.007317073170731708
12,0.009309967141292444
13,0.013579862058216107
14,0.014822958526044431
15,0.013438735177865615
16,0.0169080439713837
17,0.022613505093289462
18,0.026780439776829666
19,0.02839759700852081
20,0.02818909090909091
21,0.03046766955490954
22,0.03109701531820814
23,0.029994161102789976
24,0.039284352963598244
25,0.030932436143916508
26,0.03562798058210902
27,0.03488128637829237
28,0.03780368338557994
29,0.03503630313114506
30,0.03632478632478633
31,0.037806111770041166
32,0.037833620760450035
33,0.03788943920754114
34,0.04106404958677686
35,0.041861330159202494
36,0.041563908495620375
37,0.04040714745113391
38,0.043519602106495026
39,0.041443091528222065
40,0.04389419326076457
41,0.045090374974204595
42,0.04285439137134052
43,0.04231823664875535
44,0.04439366737391871
45,0.04701347513186837
46,0.046544594788233605
47,0.04771086769976276
48,0.04774588380884244
49,0.0501285592758624
50,0.04871794871794872
51,0.04799129753107081
52,0.049940191387559806
53,0.050408149026721555
54,0.05175994616732988
55,0.05287823490378235
56,0.05404308335342818
57,0.055271933306867804
58,0.05744557506598118
59,0.05520376684526709
60,0.05682088894984949
61,0.05605368541808892
62,0.057769088572626255
63,0.0580800622885679
64,0.06025293940701796
65,0.06007259411949222
66,0.061496234040314644
67,0.06254817044078247
68,0.06396782146100947
69,0.0630747608416523
70,0.06459851741107582
71,0.06518579796986093
72,0.06596677986764193
73,0.07125605818009305
74,0.0692239467849224
75,0.07067895177200938
76,0.07202200825309492
77,0.07259528130671504
78,0.07444095582772092
79,0.07478781591852132
80,0.07399959465849978
81,0.07770093885962903
82,0.07960520492166061
83,0.08126173783078351
84,0.08327895066663786
85,0.08419773852910943
86,0.08571201025938437
87,0.0872111421245659
88,0.0857606984114329
89,0.0896855285948102
90,0.08737265589513983
91,0.0911176238516598
92,0.08990144160047073
93,0.08957439965694682
94,0.09006630390689475
95,0.0914132078642245
96,0.09067137193978678
97,0.09474536041633512
98,0.09415118463625927
99,0.09565313327449249
100,0.09495610721741035
