N,E
2,0.0
3,0.0015345422450453348
4,0.0
5,0.0
6,0.00010430983703121933
7,0.00044573562109325837
8,0.0005274074599347611
9,0.001573491299518697
10,0.001109921391449688
11,0.0019359246887336774
12,0.002047260952177055
13,0.0021534677937614316
14,0.0022968114852322656
15,0.0019905879204210903
16,0.0025817968666737717
17,0.003400930781055868
18,0.003936628007950445
19,0.004363203104396639
20,0.004291256288528307
21,0.0046047467922467914
22,0.0048929068380599
23,0.004530499869625904
24,0.005963919912042127
25,0.004772515396350077
26,0.005638665132336018
27,0.0055494117490306845
28,0.005934804808130021
29,0.005505050505050505
30,0.005867218875502008
31,0.006000897019900553
32,0.006067015033870985
33,0.00622447479763567
34,0.006480149597238204
35,0.006647591414718974
36,0.006516203292210332
37,0.006496717921050265
38,0.007421913980640654
39,0.006894139659434223
40,0.007302104621267057
41,0.007486073826855949
42,0.007297615372742707
43,0.00735899861172558
44,0.007393340195126194
45,0.007817826704545455
46,0.007930653217255427
47,0.008050449026314714
48,0.008062541222874533
49,0.008406317922151197
50,0.008441943127962086
51,0.008391809803100126
52,0.008404679858372708
53,0.008318892810058664
54,0.008729564929860843
55,0.008870774728241208
56,0.009005057350569756
57,0.009192186212578961
58,0.009612978989558603
59,0.009257746555573708
60,0.00931651287101524
61,0.00936184968380469
62,0.009628909292501672
63,0.009492643283732727
64,0.00997898932137674
65,0.010131239716532577
66,0.010471069015372812
67,0.010574588309265474
68,0.010756207182440983
69,0.01070589921503489
70,0.010913032497053375
71,0.010742763235467516
72,0.010594057329049444
73,0.011491879390693469
74,0.011318000982653438
75,0.011355753305076027
76,0.01153832592906001
77,0.011845039018952062
78,0.012071798810349277
79,0.0122569626904887
80,0.012208070306834528
81,0.012753552592806413
82,0.012801751503953128
83,0.013367002305125176
84,0.013544774126068778
85,0.01367015627370657
86,0.014286832682070065
87,0.013994752740814041
88,0.0136055647888856
89,0.014012751504558364
90,0.014282852964079627
91,0.014787575521792473
92,0.014894799310766711
93,0.015164723875161224
94,0.014907447067131265
95,0.01566474069964787
96,0.015172244557690498
97,0.015380167487836353
98,0.014988130372745757
99,0.015444925777590553
100,0.01592015393109495
