N,E
2,0.0
3,0.0020960052605622226
4,0.0
5,0.0
6,0.00011675262865109507
7,0.0005486561152565128
8,0.0006556871215335363
9,0.0019530128094663681
10,0.0014044479693334656
11,0.0022640504306135133
12,0.002393991550618057
13,0.0027496804532041465
14,0.0027649997701726533
15,0.002392961876832845
16,0.0031746759799232047
17,0.004071638141038772
18,0.004633757147967904
19,0.005258945599854692
20,0.0050027491887957
21,0.005558874115575147
22,0.0056714676932751226
23,0.005437333750586763
24,0.007098304413518203
25,0.005585345442147352
26,0.006454762421349533
27,0.006347766946270686
28,0.007049779591627953
29,0.0066560462079754005
30,0.006985953377166766
31,0.007292577888432811
32,0.007247870239996225
33,0.007408876906110488
34,0.007970007061844956
35,0.008080265599062591
36,0.007885788504900217
37,0.007712414986636708
38,0.0083884338300602
39,0.007970064507166981
40,0.008634865415957144
41,0.008870956186145595
42,0.008564047528482674
43,0.008613368242138545
44,0.008888946986581612
45,0.009513654135565791
46,0.00934986805326392
47,0.009605857011757316
48,0.00962358220967269
49,0.010168765244907377
50,0.009804417552841662
51,0.009752565675658503
52,0.00979676627345021
53,0.009842000139626992
54,0.010345938424189289
55,0.010435115678372549
56,0.010504442925495556
57,0.010806082699945128
58,0.011198213282023679
59,0.010958021110305374
60,0.011185728425975733
61,0.011252114760409566
62,0.011362960519913059
63,0.011534680356851257
64,0.01178765085576887
65,0.011849307717076313
66,0.012022121720277112
67,0.012411673564063863
68,0.012841969536139202
69,0.012699952486537852
70,0.012867441773895347
71,0.013045180487040953
72,0.012966687348894926
73,0.013963138581839523
74,0.013700511374929978
75,0.013764503773797456
76,0.014157014157014158
77,0.014428942761657208
78,0.014614095009732849
79,0.014794197794161884
80,0.014512402957331036
81,0.01492802590363566
82,0.015273943345610122
83,0.015982236056143937
84,0.016039304390530158
85,0.016249239162289503
86,0.01675592942653068
87,0.01699852800409929
88,0.016441835102460067
89,0.017225980740566093
90,0.017119941304340507
91,0.017558206971152287
92,0.017626545233907196
93,0.017688970089328716
94,0.0178128355468257
95,0.018262869255984703
96,0.018246027273030464
97,0.018442151606323138
98,0.018443526364415867
99,0.01835680502666837
100,0.018842059664635754
