N,t
2,126.81818181818181
3,118.0909090909091
4,94.54545454545455
5,75.18181818181819
6,77.27272727272727
7,105.81818181818181
8,110.36363636363636
9,102.45454545454545
10,118.18181818181819
11,138.27272727272728
12,117.9090909090909
13,99.72727272727273
14,67.18181818181819
15,74.45454545454545
16,84.81818181818181
17,71.45454545454545
18,69.9090909090909
19,68.18181818181819
20,69.63636363636364
21,70.0
22,69.45454545454545
23,68.0
24,69.0909090909091
25,70.18181818181819
26,68.45454545454545
27,70.18181818181819
28,69.9090909090909
29,70.0
30,72.18181818181819
31,72.63636363636364
32,72.36363636363636
33,75.72727272727273
34,75.45454545454545
35,78.0
36,75.63636363636364
37,76.9090909090909
38,79.18181818181819
39,78.72727272727273
40,82.0
41,80.45454545454545
42,80.45454545454545
43,82.0
44,85.18181818181819
45,84.54545454545455
46,86.9090909090909
47,87.18181818181819
48,92.0909090909091
49,90.54545454545455
50,91.45454545454545
51,93.45454545454545
52,95.27272727272727
53,98.63636363636364
54,101.0909090909091
55,101.0
56,102.45454545454545
57,103.54545454545455
58,106.18181818181819
59,110.27272727272727
60,112.54545454545455
61,120.27272727272727
62,118.27272727272727
63,115.9090909090909
64,121.36363636363636
65,122.45454545454545
66,132.27272727272728
67,127.18181818181819
68,132.54545454545453
69,131.1818181818182
70,136.9090909090909
71,137.63636363636363
72,141.1818181818182
73,136.36363636363637
74,140.27272727272728
75,148.36363636363637
76,148.63636363636363
77,145.9090909090909
78,155.36363636363637
79,155.54545454545453
80,163.1818181818182
81,158.45454545454547
82,173.0909090909091
83,164.0909090909091
84,164.9090909090909
85,161.0909090909091
86,174.8181818181818
87,169.0
88,180.1818181818182
89,179.36363636363637
90,179.0
91,181.45454545454547
92,186.54545454545453
93,188.36363636363637
94,192.0
95,193.1818181818182
96,195.63636363636363
97,197.54545454545453
98,239.8181818181818
99,239.27272727272728
100,226.45454545454547
