N,t
2,134.63636363636363
3,82.0
4,70.36363636363636
5,75.0909090909091
6,82.27272727272727
7,102.36363636363636
8,86.0
9,81.9090909090909
10,90.36363636363636
11,94.72727272727273
12,113.27272727272727
13,92.63636363636364
14,80.54545454545455
15,70.0
16,62.36363636363637
17,57.27272727272727
18,78.0909090909091
19,73.0
20,67.63636363636364
21,76.27272727272727
22,67.81818181818181
23,65.18181818181819
24,71.0
25,73.18181818181819
26,71.54545454545455
27,71.9090909090909
28,69.45454545454545
29,63.90909090909091
30,71.9090909090909
31,80.63636363636364
32,77.0909090909091
33,72.27272727272727
34,79.0
35,72.45454545454545
36,78.36363636363636
37,82.81818181818181
38,79.18181818181819
39,85.63636363636364
40,80.81818181818181
41,80.72727272727273
42,87.0
43,89.36363636363636
44,90.45454545454545
45,86.72727272727273
46,87.36363636363636
47,96.45454545454545
48,95.0909090909091
49,101.0
50,91.36363636363636
51,101.27272727272727
52,108.81818181818181
53,108.36363636363636
54,106.18181818181819
55,106.63636363636364
56,119.54545454545455
57,114.63636363636364
58,111.0
59,121.72727272727273
60,133.8181818181818
61,126.45454545454545
62,124.63636363636364
63,140.8181818181818
64,140.45454545454547
65,133.36363636363637
66,146.54545454545453
67,143.45454545454547
68,145.72727272727272
69,153.0
70,153.45454545454547
71,148.9090909090909
72,171.8181818181818
73,154.63636363636363
74,163.36363636363637
75,175.63636363636363
76,164.54545454545453
77,186.72727272727272
78,181.1818181818182
79,195.0909090909091
80,191.72727272727272
81,192.54545454545453
82,209.63636363636363
83,190.27272727272728
84,218.54545454545453
85,209.54545454545453
86,219.36363636363637
87,218.54545454545453
88,230.8181818181818
89,224.9090909090909
90,243.9090909090909
91,245.1818181818182
92,256.3636363636364
93,238.27272727272728
94,266.1818181818182
95,253.63636363636363
96,271.3636363636364
97,287.27272727272725
98,279.8181818181818
99,288.09090909090907
100,304.1818181818182
