N,E
2,0.0
3,0.0
4,0.0009756657483930212
5,0.002049674463467567
6,0.0032196969696969696
7,0.0019366598313966736
8,0.009929906542056076
9,0.01395444284834804
10,0.029586404586404585
11,0.016019955654101994
12,0.02209969517661825
13,0.0262301918265221
14,0.026764088487001455
15,0.03189033189033189
16,0.029805194805194803
17,0.03494499131441806
18,0.032590051457975985
19,0.03556485355648536
20,0.037038619275461385
21,0.03936654963770824
22,0.04541638042897488
23,0.047583132207026015
24,0.047761282309102746
25,0.04339846552961307
26,0.037410836242221884
27,0.04247640199888951
28,0.04088904725847401
29,0.04537296037296037
30,0.04502006868870774
31,0.04263091382987126
32,0.04028586356172563
33,0.04387279387279388
34,0.044409613375130615
35,0.04528243123627184
36,0.047328878850617984
37,0.04294280970918251
38,0.0502647837599294
39,0.04197868856859113
40,0.042067950775815946
41,0.04031447863367678
42,0.04344768439108061
43,0.042929292929292935
44,0.04052826104712897
45,0.04123961428831342
46,0.042085606218995306
47,0.04121834284877763
48,0.04351435995388295
49,0.04220897650589425
50,0.04238559335776603
51,0.03994692522089782
52,0.041125882961006145
53,0.043581672909575146
54,0.04052561534451061
55,0.03803914369991517
56,0.03908287497682467
57,0.040744566360296386
58,0.04148045662946325
59,0.04089267723933394
60,0.04375485625485626
61,0.040263386248787704
62,0.04004447451421294
63,0.04089081623581243
64,0.04026006904487917
65,0.04124613324714899
66,0.043350814062688876
67,0.04095792494252277
68,0.04089672232529375
69,0.04276395314909758
70,0.04298647099659353
71,0.04191140809398071
72,0.043292532654234786
73,0.04400967483869038
74,0.04418794929327865
75,0.046136182830693574
76,0.04698274395017187
77,0.05124487877186601
78,0.05066794692512421
79,0.05141275421362158
80,0.050278170285837386
81,0.04988624834752666
82,0.05075812123989123
83,0.05241445636768577
84,0.05366428522981619
85,0.05320601399448368
86,0.05885317382063586
87,0.05560726416860574
88,0.05640038673659807
89,0.052995257445708904
90,0.05344794515158073
91,0.055606150613441215
92,0.05581139581139583
93,0.05493387001367888
94,0.05542422592994121
95,0.05568198535147979
96,0.05535159377125099
97,0.0564331088402133
98,0.055682019807729535
99,0.056089341692789965
100,0.056967437274190943
