N,E
2,0.0
3,0.0
4,0.0017403767403767402
5,0.004403004403004403
6,0.005626654898499559
7,0.006282335550628234
8,0.03136531365313653
9,0.04053651266766021
10,0.0775006704210244
11,0.04423018059381696
12,0.05199325036912044
13,0.06889375684556408
14,0.05643513789581205
15,0.0758147512864494
16,0.06623376623376624
17,0.08834724052115356
18,0.07636836505497104
19,0.09152086137281293
20,0.08475073313782992
21,0.10204279213863879
22,0.09998319610149554
23,0.11937599865444454
24,0.12103724799520348
25,0.1122973648503892
26,0.09054178145087236
27,0.10059171597633136
28,0.10464519806212595
29,0.10152297501695091
30,0.10881088108810882
31,0.10784215784215784
32,0.09673372462923965
33,0.10440237728373322
34,0.10074671091620245
35,0.11525303517042847
36,0.11070144544720817
37,0.10739083750894776
38,0.1147529972797797
39,0.10184943995832246
40,0.10574983187626093
41,0.10440175465133868
42,0.10618170639689238
43,0.10395021645021645
44,0.1023436291445367
45,0.10065375601332181
46,0.10296442687747036
47,0.10413055035480664
48,0.10952185023171208
49,0.10761767876392382
50,0.10421650717703348
51,0.10638633895962886
52,0.10551421835862677
53,0.11158516573679028
54,0.10315894247895784
55,0.10181106630976179
56,0.10216973358967317
57,0.10480637668247049
58,0.10767092411720512
59,0.10676498404066674
60,0.11574530038967158
61,0.11064510246735211
62,0.10836261324933026
63,0.10896718743830369
64,0.1102977338932395
65,0.1079250981576563
66,0.10966129601317183
67,0.10942226429907405
68,0.11071488364306044
69,0.11147147342916436
70,0.11116271787913576
71,0.1124461702105687
72,0.11429191064844936
73,0.11376924340674736
74,0.11861147608589322
75,0.11702791205364108
76,0.12458146440078337
77,0.13116431438332704
78,0.13561763158575607
79,0.1313322478850544
80,0.1310456733746769
81,0.1268388962713984
82,0.12798016474365706
83,0.13303833916519925
84,0.13903614104967196
85,0.13843707698588342
86,0.14905040023306465
87,0.14215485176676512
88,0.14211012298463674
89,0.13446099258868827
90,0.13432111735986652
91,0.13859995839400874
92,0.1447155260810737
93,0.1388486561620315
94,0.1405090863473853
95,0.14061330286331836
96,0.13885229971928306
97,0.13862866566810533
98,0.14042906975561634
99,0.1446099602458996
100,0.147412066061337
