N,E
2,0.0
3,0.0
4,0.000457235072619688
5,0.0011447811447811449
6,0.002029043166898747
7,0.0013767969224539381
8,0.007744874715261958
9,0.009366391184573003
10,0.016760910540814848
11,0.007830917219888904
12,0.013540236198846473
13,0.018298181818181818
14,0.01588214157384118
15,0.020345224395857307
16,0.016444245409762654
17,0.02349620401012264
18,0.020660430159110902
19,0.025515947467166983
20,0.022407443302965693
21,0.023999544600671715
22,0.0239075841285786
23,0.030150807136788443
24,0.030925367418258416
25,0.030286979969183354
26,0.024772831958460702
27,0.028359592215013902
28,0.028814689841880174
29,0.02715067824388883
30,0.029938430846489873
31,0.029163852492232877
32,0.026604232771633658
33,0.02815421600926008
34,0.028619528619528618
35,0.029016333175778584
36,0.030012930177043963
37,0.030683096431127925
38,0.033473746081504704
39,0.028422152560083597
40,0.027745919717688576
41,0.027592548173023108
42,0.029802337438230443
43,0.029826876795279872
44,0.02887486588226736
45,0.028619528619528618
46,0.02816305764889186
47,0.028445595037017157
48,0.030293047423668413
49,0.029557064901892482
50,0.028469508625267197
51,0.029463785350118232
52,0.02926766967227771
53,0.029684601113172542
54,0.026390440026803665
55,0.027078968119860315
56,0.027263027429002534
57,0.02754029139405088
58,0.02798149015932521
59,0.028418309651408624
60,0.030925299137150215
61,0.02900853192115328
62,0.026947992166184025
63,0.029660546350201527
64,0.02832438734121876
65,0.02982779776462634
66,0.030448341170323932
67,0.030768356721396627
68,0.029556628229194602
69,0.02890020352256002
70,0.029108674114311096
71,0.030664920581277462
72,0.029843561973525872
73,0.030991885114812788
74,0.03138361986931422
75,0.031233705032008525
76,0.03270760646143457
77,0.035041471626837475
78,0.03611559286415599
79,0.03434758034866685
80,0.03490007422272315
81,0.03474383474383474
82,0.03543413803309846
83,0.03578328988357497
84,0.03665900886117492
85,0.037498544988941916
86,0.03989084225963948
87,0.03814704897504232
88,0.03866854956187048
89,0.036399307458738976
90,0.03719272727272728
91,0.03888440675638562
92,0.03896792428939619
93,0.038605308240031826
94,0.03859974780109182
95,0.039171151818299416
96,0.038509102886573235
97,0.03956049684260693
98,0.03904040600382396
99,0.04046403318763096
100,0.04027243115190998
