N,E
2,0.0
3,0.0
4,0.000270184361093452
5,0.0007194853563568648
6,0.0011166579085654228
7,0.0007289879931389366
8,0.003638698630136988
9,0.004606421894052297
10,0.009464238931097721
11,0.004858122646584185
12,0.007127573444367337
13,0.008488987259771107
14,0.00894785143597495
15,0.009301346801346802
16,0.008074162679425838
17,0.01009264833768145
18,0.011080617495711835
19,0.011295681063122924
20,0.011292003125814016
21,0.013602808321718032
22,0.013192904656319289
23,0.018247377622377624
24,0.016600879898030507
25,0.016645848329593087
26,0.013614271512205898
27,0.015957446808510637
28,0.015956892056318443
29,0.016537807986406118
30,0.01666258270031855
31,0.015483806190653777
32,0.01527651986867429
33,0.015654291975813903
34,0.016582130316035896
35,0.01717289138651283
36,0.0171192075523079
37,0.01599277247143101
38,0.01750261233019854
39,0.015610651974288337
40,0.016732283464566927
41,0.015173499358061168
42,0.015908672204729683
43,0.015185770750988143
44,0.01450883066756338
45,0.01594896331738437
46,0.015760683882356293
47,0.01556023763470572
48,0.01579106770410521
49,0.015958613858903476
50,0.015063625989833672
51,0.01594548531796286
52,0.015138303157138176
53,0.015843593699841566
54,0.01454619324337634
55,0.014752597262318583
56,0.014987202578443458
57,0.015809494096188922
58,0.015430383999173083
59,0.015790416910716937
60,0.015936998836514577
61,0.016324233042499296
62,0.016373684938528758
63,0.01572447692705089
64,0.01667651769371568
65,0.01683672700133435
66,0.015926683792684092
67,0.016283468950160813
68,0.015668833876715443
69,0.016582778930762716
70,0.0166878192472815
71,0.015717110771096166
72,0.016905113235388465
73,0.016897613880372503
74,0.017448602983086814
75,0.017007795711825275
76,0.018962059397236185
77,0.019306094906174534
78,0.020441935802571847
79,0.018913408172342445
80,0.018512059464428195
81,0.01940049928502766
82,0.018951799251681938
83,0.019960065129442504
84,0.020311002532858707
85,0.021769931837328636
86,0.022865607096340314
87,0.0202773345609032
88,0.022092509488361486
89,0.021049342714312164
90,0.020371408326085003
91,0.022945560701276707
92,0.02115222936036921
93,0.02245385411629594
94,0.02178442861790458
95,0.022099621020449326
96,0.02124312020561748
97,0.022684146162333513
98,0.022386408220306284
99,0.022826943256371735
100,0.022293905729488552
