N,t
2,25.90909090909091
3,9.909090909090908
4,17.636363636363637
5,7.454545454545454
6,16.454545454545453
7,13.363636363636363
8,15.181818181818182
9,20.09090909090909
10,29.636363636363637
11,11.0
12,5.0
13,6.636363636363637
14,17.454545454545453
15,3.0
16,3.5454545454545454
17,3.909090909090909
18,4.0
19,4.454545454545454
20,5.545454545454546
21,22.272727272727273
22,29.09090909090909
23,10.454545454545455
24,14.363636363636363
25,16.90909090909091
26,19.363636363636363
27,46.54545454545455
28,22.545454545454547
29,16.454545454545453
30,28.90909090909091
31,46.54545454545455
32,41.0
33,40.45454545454545
34,72.27272727272727
35,51.90909090909091
36,59.45454545454545
37,52.09090909090909
38,48.54545454545455
39,46.0
40,51.90909090909091
41,58.54545454545455
42,68.36363636363636
43,35.54545454545455
44,31.636363636363637
45,27.0
46,27.454545454545453
47,26.818181818181817
48,38.0
49,55.72727272727273
50,63.18181818181818
51,69.27272727272727
52,47.90909090909091
53,52.72727272727273
54,46.36363636363637
55,42.27272727272727
56,53.72727272727273
57,70.0909090909091
58,85.81818181818181
59,64.54545454545455
60,66.27272727272727
61,55.54545454545455
62,61.0
63,93.54545454545455
64,92.0909090909091
65,84.0909090909091
66,81.72727272727273
67,75.72727272727273
68,98.72727272727273
69,110.18181818181819
70,97.54545454545455
71,87.9090909090909
72,97.36363636363636
73,116.72727272727273
74,113.0909090909091
75,90.27272727272727
76,119.0909090909091
77,126.45454545454545
78,119.18181818181819
79,110.18181818181819
80,154.27272727272728
81,132.36363636363637
82,129.54545454545453
83,160.8181818181818
84,159.8181818181818
85,139.54545454545453
86,187.54545454545453
87,149.63636363636363
88,159.8181818181818
89,174.36363636363637
90,170.54545454545453
91,183.36363636363637
92,208.45454545454547
93,187.8181818181818
94,209.54545454545453
95,196.0
96,217.9090909090909
97,218.27272727272728
98,248.0
99,222.27272727272728
100,230.63636363636363
