N,S
2,0.0
3,0.0
4,0.002161474888747616
5,0.005755882850854918
6,0.008933263268523383
7,0.005831903945111493
8,0.029109589041095903
9,0.036851375152418375
10,0.07571391144878177
11,0.03886498117267348
12,0.0570205875549387
13,0.06791189807816886
14,0.0715828114877996
15,0.07441077441077441
16,0.0645933014354067
17,0.0807411867014516
18,0.08864493996569468
19,0.09036544850498339
20,0.09033602500651212
21,0.10882246657374425
22,0.10554323725055431
23,0.145979020979021
24,0.13280703918424405
25,0.1331667866367447
26,0.10891417209764719
27,0.1276595744680851
28,0.12765513645054755
29,0.13230246389124894
30,0.1333006616025484
31,0.12387044952523021
32,0.12221215894939431
33,0.12523433580651122
34,0.13265704252828717
35,0.13738313109210265
36,0.1369536604184632
37,0.1279421797714481
38,0.14002089864158832
39,0.1248852157943067
40,0.13385826771653542
41,0.12138799486448934
42,0.12726937763783747
43,0.12148616600790514
44,0.11607064534050704
45,0.12759170653907495
46,0.12608547105885035
47,0.12448190107764576
48,0.12632854163284168
49,0.1276689108712278
50,0.12050900791866938
51,0.12756388254370288
52,0.12110642525710541
53,0.12674874959873253
54,0.11636954594701072
55,0.11802077809854866
56,0.11989762062754766
57,0.12647595276951137
58,0.12344307199338467
59,0.1263233352857355
60,0.12749599069211662
61,0.13059386433999437
62,0.13098947950823006
63,0.1257958154164071
64,0.13341214154972544
65,0.1346938160106748
66,0.12741347034147274
67,0.1302677516012865
68,0.12535067101372355
69,0.13266223144610173
70,0.133502553978252
71,0.12573688616876932
72,0.13524090588310772
73,0.13518091104298002
74,0.1395888238646945
75,0.1360623656946022
76,0.15169647517788948
77,0.15444875924939627
78,0.16353548642057478
79,0.15130726537873956
80,0.14809647571542556
81,0.15520399428022127
82,0.1516143940134555
83,0.15968052103554004
84,0.16248802026286965
85,0.1741594546986291
86,0.1829248567707225
87,0.1622186764872256
88,0.1767400759068919
89,0.1683947417144973
90,0.16297126660868003
91,0.18356448561021366
92,0.1692178348829537
93,0.17963083293036752
94,0.17427542894323664
95,0.1767969681635946
96,0.16994496164493983
97,0.1814731692986681
98,0.17909126576245027
99,0.18261554605097388
100,0.17835124583590842
