N,S
2,0.0
3,0.0
4,0.00228617536309844
5,0.005723905723905724
6,0.010145215834493734
7,0.006883984612269691
8,0.03872437357630979
9,0.046831955922865015
10,0.08380455270407423
11,0.03915458609944452
12,0.06770118099423236
13,0.0914909090909091
14,0.07941070786920588
15,0.10172612197928654
16,0.08222122704881327
17,0.1174810200506132
18,0.1033021507955545
19,0.12757973733583491
20,0.11203721651482847
21,0.11999772300335858
22,0.11953792064289301
23,0.15075403568394222
24,0.15462683709129207
25,0.15143489984591677
26,0.1238641597923035
27,0.1417979610750695
28,0.14407344920940088
29,0.13575339121944416
30,0.14969215423244936
31,0.1458192624611644
32,0.13302116385816828
33,0.1407710800463004
34,0.14309764309764308
35,0.14508166587889293
36,0.1500646508852198
37,0.15341548215563963
38,0.16736873040752354
39,0.14211076280041798
40,0.1387295985884429
41,0.13796274086511554
42,0.1490116871911522
43,0.14913438397639936
44,0.1443743294113368
45,0.14309764309764308
46,0.1408152882444593
47,0.1422279751850858
48,0.15146523711834206
49,0.1477853245094624
50,0.142347543126336
51,0.14731892675059116
52,0.14633834836138854
53,0.14842300556586271
54,0.13195220013401832
55,0.13539484059930157
56,0.13631513714501267
57,0.1377014569702544
58,0.13990745079662606
59,0.14209154825704312
60,0.15462649568575107
61,0.1450426596057664
62,0.13473996083092013
63,0.14830273175100764
64,0.1416219367060938
65,0.1491389888231317
66,0.15224170585161967
67,0.15384178360698314
68,0.14778314114597302
69,0.1445010176128001
70,0.14554337057155547
71,0.1533246029063873
72,0.14921780986762936
73,0.15495942557406395
74,0.15691809934657108
75,0.15616852516004262
76,0.16353803230717284
77,0.1752073581341874
78,0.18057796432077997
79,0.17173790174333425
80,0.17450037111361574
81,0.1737191737191737
82,0.17717069016549228
83,0.17891644941787488
84,0.18329504430587462
85,0.1874927249447096
86,0.1994542112981974
87,0.1907352448752116
88,0.1933427478093524
89,0.1819965372936949
90,0.1859636363636364
91,0.19442203378192807
92,0.19483962144698094
93,0.19302654120015914
94,0.1929987390054591
95,0.19585575909149708
96,0.1925455144328662
97,0.19780248421303465
98,0.19520203001911982
99,0.20232016593815483
100,0.2013621557595499
