N,S
2,0.0
3,0.0
4,0.0034807534807534805
5,0.008806008806008805
6,0.011253309796999117
7,0.012564671101256468
8,0.06273062730627306
9,0.08107302533532042
10,0.1550013408420488
11,0.08846036118763392
12,0.10398650073824088
13,0.13778751369112816
14,0.1128702757916241
15,0.1516295025728988
16,0.13246753246753248
17,0.17669448104230712
18,0.15273673010994207
19,0.18304172274562586
20,0.16950146627565985
21,0.20408558427727758
22,0.1999663922029911
23,0.23875199730888907
24,0.24207449599040695
25,0.2245947297007784
26,0.1810835629017447
27,0.20118343195266272
28,0.2092903961242519
29,0.20304595003390183
30,0.21762176217621765
31,0.21568431568431568
32,0.1934674492584793
33,0.20880475456746644
34,0.2014934218324049
35,0.23050607034085693
36,0.22140289089441634
37,0.21478167501789552
38,0.2295059945595594
39,0.20369887991664493
40,0.21149966375252185
41,0.20880350930267735
42,0.21236341279378476
43,0.2079004329004329
44,0.2046872582890734
45,0.20130751202664363
46,0.20592885375494072
47,0.2082611007096133
48,0.21904370046342417
49,0.21523535752784764
50,0.20843301435406697
51,0.21277267791925772
52,0.21102843671725355
53,0.22317033147358056
54,0.20631788495791567
55,0.20362213261952358
56,0.20433946717934634
57,0.20961275336494098
58,0.21534184823441024
59,0.21352996808133348
60,0.23149060077934316
61,0.22129020493470422
62,0.21672522649866052
63,0.21793437487660738
64,0.220595467786479
65,0.2158501963153126
66,0.21932259202634366
67,0.2188445285981481
68,0.22142976728612088
69,0.22294294685832872
70,0.22232543575827152
71,0.2248923404211374
72,0.22858382129689872
73,0.22753848681349473
74,0.23722295217178643
75,0.23405582410728215
76,0.24916292880156674
77,0.2623286287666541
78,0.27123526317151214
79,0.2626644957701088
80,0.2620913467493538
81,0.2536777925427968
82,0.2559603294873141
83,0.2660766783303985
84,0.2780722820993439
85,0.27687415397176685
86,0.2981008004661293
87,0.28430970353353024
88,0.2842202459692735
89,0.26892198517737653
90,0.26864223471973303
91,0.2771999167880175
92,0.2894310521621474
93,0.277697312324063
94,0.2810181726947706
95,0.2812266057266367
96,0.2777045994385661
97,0.27725733133621067
98,0.2808581395112327
99,0.2892199204917992
100,0.294824132122674
