N,S
2,0.0
3,0.0
4,0.004234122042341221
5,0.00813397129186603
6,0.01161995898838004
7,0.007376871338685181
8,0.03981264637002342
9,0.05804524114383269
10,0.12135208901952552
11,0.062257647565704434
12,0.0998177768779105
13,0.12763798701298704
14,0.13102766798418972
15,0.1646795827123696
16,0.17386363636363636
17,0.2271786184829663
18,0.21086992002611393
19,0.23943661971830985
20,0.24515764173617988
21,0.2809917355371901
22,0.29884480160723254
23,0.34877149877149877
24,0.3470879002793896
25,0.33596837944664026
26,0.29229249011857705
27,0.2364760432766615
28,0.31052854122621565
29,0.2709870527634693
30,0.3048045944810197
31,0.29693302159262824
32,0.28927446908286997
33,0.29614135864135865
34,0.29031707178231914
35,0.29134148913731284
36,0.30227898822940147
37,0.29568859324956887
38,0.3055940616196396
39,0.27729267319711004
40,0.28590909090909095
41,0.28276455405792944
42,0.28242771129116173
43,0.2633039783435562
44,0.25720857901898525
45,0.2668410725964683
46,0.2684834338718967
47,0.23309359962746415
48,0.28726818323819264
49,0.2818043448180434
50,0.2684141613822495
51,0.24199016592200093
52,0.2827460270457013
53,0.2954666151692174
54,0.24322710803689065
55,0.2698533869193291
56,0.2151203333616804
57,0.2773801002147459
58,0.19881248005771124
59,0.2232177338379547
60,0.29282296650717704
61,0.2420560030686613
62,0.27914275310804015
63,0.2740846189498775
64,0.2404767469034821
65,0.2783672197553946
66,0.27647808812192376
67,0.2768163563344286
68,0.2781103245251279
69,0.282459666317934
70,0.2781463006972918
71,0.22349596666598248
72,0.26166832174776566
73,0.2666900754366491
74,0.27822771141256664
75,0.28494377505555496
76,0.3025700038358266
77,0.2524041305413307
78,0.29545219686792484
79,0.31231414030535876
80,0.30626935955457346
81,0.24827675900637272
82,0.3162768708807253
83,0.3241150747986191
84,0.33296802532022896
85,0.33788709127618843
86,0.36001742452166335
87,0.3474112506370571
88,0.3457365452633592
89,0.3318816436617484
90,0.28166267090001945
91,0.33574927558786694
92,0.339987883539432
93,0.3071581300104003
94,0.302455459884745
95,0.34181900279130867
96,0.3379983705222213
97,0.2965458341241222
98,0.3497131785890666
99,0.3037340788405736
100,0.3045230631437527
