N,S
2,0.0
3,0.0
4,0.0039026629935720847
5,0.008198697853870267
6,0.012878787878787878
7,0.007746639325586694
8,0.039719626168224303
9,0.05581777139339216
10,0.11834561834561834
11,0.06407982261640797
12,0.088398780706473
13,0.1049207673060884
14,0.10705635394800582
15,0.12756132756132757
16,0.11922077922077921
17,0.13977996525767225
18,0.13036020583190394
19,0.14225941422594143
20,0.14815447710184554
21,0.15746619855083296
22,0.18166552171589953
23,0.19033252882810406
24,0.19104512923641098
25,0.1735938621184523
26,0.14964334496888754
27,0.16990560799555804
28,0.16355618903389604
29,0.18149184149184147
30,0.18008027475483096
31,0.17052365531948505
32,0.16114345424690252
33,0.17549117549117552
34,0.17763845350052246
35,0.18112972494508736
36,0.18931551540247193
37,0.17177123883673004
38,0.2010591350397176
39,0.16791475427436453
40,0.16827180310326378
41,0.16125791453470711
42,0.17379073756432245
43,0.17171717171717174
44,0.16211304418851588
45,0.1649584571532537
46,0.16834242487598122
47,0.16487337139511052
48,0.1740574398155318
49,0.168835906023577
50,0.16954237343106413
51,0.1597877008835913
52,0.16450353184402458
53,0.17432669163830058
54,0.16210246137804243
55,0.1521565747996607
56,0.1563314999072987
57,0.16297826544118554
58,0.165921826517853
59,0.16357070895733575
60,0.17501942501942505
61,0.16105354499515082
62,0.16017789805685176
63,0.16356326494324971
64,0.1610402761795167
65,0.16498453298859597
66,0.1734032562507555
67,0.16383169977009107
68,0.163586889301175
69,0.17105581259639033
70,0.17194588398637412
71,0.16764563237592284
72,0.17317013061693914
73,0.17603869935476152
74,0.1767517971731146
75,0.1845447313227743
76,0.1879309758006875
77,0.20497951508746404
78,0.20267178770049685
79,0.2056510168544863
80,0.20111268114334954
81,0.19954499339010665
82,0.2030324849595649
83,0.20965782547074308
84,0.21465714091926477
85,0.21282405597793472
86,0.23541269528254344
87,0.22242905667442295
88,0.22560154694639228
89,0.21198102978283562
90,0.21379178060632292
91,0.22242460245376486
92,0.22324558324558333
93,0.21973548005471552
94,0.22169690371976483
95,0.22272794140591917
96,0.22140637508500396
97,0.2257324353608532
98,0.22272807923091814
99,0.22435736677115986
100,0.22786974909676377
