N,t
2,135.27272727272728
3,147.36363636363637
4,106.45454545454545
5,81.72727272727273
6,89.72727272727273
7,127.54545454545455
8,115.63636363636364
9,115.63636363636364
10,136.54545454545453
11,122.36363636363636
12,101.81818181818181
13,76.81818181818181
14,73.45454545454545
15,76.72727272727273
16,80.9090909090909
17,74.27272727272727
18,70.63636363636364
19,68.0909090909091
20,74.63636363636364
21,75.81818181818181
22,71.18181818181819
23,67.63636363636364
24,72.72727272727273
25,73.63636363636364
26,75.72727272727273
27,74.45454545454545
28,75.0909090909091
29,73.45454545454545
30,74.9090909090909
31,78.36363636363636
32,80.0909090909091
33,78.63636363636364
34,78.0909090909091
35,80.36363636363636
36,82.72727272727273
37,83.18181818181819
38,86.81818181818181
39,84.81818181818181
40,85.0909090909091
41,86.36363636363636
42,88.81818181818181
43,88.72727272727273
44,92.54545454545455
45,91.81818181818181
46,92.72727272727273
47,94.36363636363636
48,96.9090909090909
49,97.27272727272727
50,101.54545454545455
51,101.72727272727273
52,103.0909090909091
53,106.45454545454545
54,107.54545454545455
55,109.9090909090909
56,108.36363636363636
57,115.0909090909091
58,117.36363636363636
59,119.0909090909091
60,118.54545454545455
61,123.9090909090909
62,127.0
63,130.1818181818182
64,130.0909090909091
65,131.8181818181818
66,135.8181818181818
67,135.63636363636363
68,142.27272727272728
69,137.0
70,148.0909090909091
71,149.9090909090909
72,146.72727272727272
73,151.0
74,157.1818181818182
75,159.0909090909091
76,165.63636363636363
77,164.45454545454547
78,169.0909090909091
79,170.0909090909091
80,178.45454545454547
81,177.36363636363637
82,183.45454545454547
83,191.63636363636363
84,192.54545454545453
85,198.0909090909091
86,202.72727272727272
87,202.0909090909091
88,199.9090909090909
89,203.36363636363637
90,201.27272727272728
91,208.72727272727272
92,208.27272727272728
93,215.8181818181818
94,217.1818181818182
95,215.9090909090909
96,228.45454545454547
97,233.45454545454547
98,232.0909090909091
99,233.0
100,255.63636363636363
