N,S
2,0.0
3,0.0
4,0.0009337068160597573
5,0.002652519893899204
6,0.004070556309362279
7,0.0018148820326678765
8,0.00915903413821815
9,0.014222222222222223
10,0.028215767634854772
11,0.010678391959798996
12,0.02491408934707904
13,0.03200692041522491
14,0.05227882037533512
15,0.06649616368286446
16,0.05454545454545455
17,0.08482676224611707
18,0.09134615384615384
19,0.1135483870967742
20,0.13672922252010725
21,0.148859543817527
22,0.16908212560386474
23,0.21273885350318472
24,0.23720349563046195
25,0.2179034157832744
26,0.20714285714285716
27,0.24719101123595508
28,0.259927797833935
29,0.2796092796092796
30,0.3121951219512195
31,0.3116564417177914
32,0.3052884615384615
33,0.3110367892976589
34,0.35714285714285715
35,0.38011695906432746
36,0.40340909090909094
37,0.39887005649717516
38,0.4626006904487917
39,0.4088888888888889
40,0.4547486033519553
41,0.4481236203090508
42,0.4790996784565916
43,0.48034006376195537
44,0.49003147953830006
45,0.4948453608247422
46,0.5332650972364381
47,0.5305305305305306
48,0.5804878048780487
49,0.5884086444007859
50,0.597667638483965
51,0.6066985645933014
52,0.6094032549728752
53,0.6474820143884892
54,0.6255625562556255
55,0.6032423208191126
56,0.6537785588752197
57,0.6551141166525781
58,0.6990049751243781
59,0.7036423841059603
60,0.7424124513618678
61,0.7388535031847133
62,0.731839258114374
63,0.7475057559478128
64,0.7707865168539326
65,0.7654770575382375
66,0.7892086330935253
67,0.760054533060668
68,0.7779999999999999
69,0.8244535519125683
70,0.8420698924731183
71,0.8190537084398977
72,0.8704530950861518
73,0.8760278304870336
74,0.8469150174621654
75,0.866128101557992
76,0.9765484064942873
77,1.018550724637681
78,1.0626076967260194
79,1.0478087649402392
80,1.023013698630137
81,1.0408942202835332
82,1.0738362760834672
83,1.1310759148006553
84,1.164147993746743
85,1.1421396283274736
86,1.1698287829708467
87,1.1158759124087592
88,1.247191011235955
89,1.1691211401425177
90,1.195977549111319
91,1.2224770642201834
92,1.2616906474820144
93,1.2531362007168458
94,1.2436722436722438
95,1.2778260869565217
96,1.2514474772539288
97,1.2395874652915508
98,1.2573529411764706
99,1.3564236810310109
100,1.3583138173302107
