N,S
2,0.0
3,0.0
4,0.0022779043280182236
5,0.017699115044247787
6,0.0189873417721519
7,0.005449591280653951
8,0.08148148148148147
9,0.19277108433734938
10,0.19883040935672514
11,0.15178571428571427
12,0.3972602739726027
13,0.27611940298507465
14,0.7222222222222222
15,1.2093023255813953
16,1.0
17,1.6904761904761902
18,1.6521739130434783
19,1.8333333333333335
20,1.186046511627907
21,1.227722772277228
22,0.8383233532934131
23,2.4558823529411766
24,2.065217391304348
25,0.8078602620087336
26,1.0481927710843373
27,1.6363636363636365
28,0.8537549407114625
29,0.5612745098039215
30,0.9377289377289378
31,0.7075208913649026
32,0.38957055214723924
33,0.5591182364729459
34,0.7518796992481203
35,0.8552631578947368
36,0.962059620596206
37,0.6429872495446267
38,0.7686424474187381
39,0.3956989247311828
40,0.6359375
41,0.4011857707509881
42,0.8546845124282982
43,1.121588089330025
44,1.1674999999999998
45,1.0084033613445378
46,1.2864197530864199
47,1.0578842315369261
48,1.4166666666666667
49,0.8569384835479256
50,1.2759336099585061
51,1.163302752293578
52,1.6641975308641974
53,1.348314606741573
54,1.1119999999999999
55,1.115141955835962
56,1.1071428571428572
57,1.0472972972972974
58,0.95578231292517
59,1.317829457364341
60,1.4676923076923076
61,1.3070422535211266
62,1.0592841163310962
63,1.1664670658682634
64,1.079748163693599
65,1.4476584022038568
66,1.4377457404980343
67,1.0267034990791897
68,1.1253616200578593
69,1.102283105022831
70,1.3079331941544885
71,1.304480651731161
72,1.170815450643777
73,1.0939968404423381
74,1.2763157894736843
75,1.329495128432241
76,1.1269951422623177
77,1.3422459893048129
78,1.4307811291569992
79,1.3546725533480501
80,1.2446666666666666
81,1.289864864864865
82,1.3947185545517722
83,1.2132396016403046
84,1.4338896020539154
85,1.2964652223489166
86,1.5274924471299092
87,1.4025229357798168
88,1.29989816700611
89,1.422543352601156
90,1.195977549111319
91,1.4327956989247312
92,1.3974103585657371
93,1.4590505998956702
94,1.3817921830314586
95,1.3365165984538427
96,1.4113805970149254
97,1.0731456043956042
98,1.415686274509804
99,1.2666415945844303
100,1.4536340852130327
