N,S
2,0.0
3,0.0
4,0.14285714285714288
5,0.15384615384615385
6,0.23076923076923073
7,0.07142857142857144
8,0.7333333333333334
9,0.8421052631578948
10,1.2592592592592593
11,0.47222222222222215
12,0.5686274509803921
13,0.902439024390244
14,0.9285714285714285
15,1.2093023255813953
16,0.8709677419354839
17,1.4489795918367347
18,1.1014492753623188
19,1.2054794520547945
20,1.36
21,1.319148936170213
22,1.5730337078651684
23,1.964705882352941
24,1.7592592592592593
25,1.63716814159292
26,1.4500000000000002
27,1.5590551181102363
28,1.542857142857143
29,1.5266666666666666
30,1.471264367816092
31,1.4514285714285715
32,1.3298429319371727
33,1.5329670329670328
34,1.4150943396226414
35,1.4908256880733948
36,1.5367965367965368
37,1.5150214592274678
38,1.5169811320754718
39,1.373134328358209
40,1.2920634920634921
41,1.1340782122905027
42,1.198391420911528
43,1.1740259740259742
44,1.1733668341708543
45,1.1483253588516746
46,1.1681614349775786
47,1.1674008810572687
48,1.1226415094339623
49,1.0084175084175084
50,0.8836206896551724
51,1.011164274322169
52,1.1031096563011455
53,1.196013289036545
54,0.9303882195448461
55,1.0246376811594202
56,1.0163934426229508
57,0.9215219976218787
58,0.8855042016806723
59,1.0083036773428231
60,1.087799315849487
61,1.0164293537787514
62,0.8744228993536474
63,0.9653121902874132
64,1.0029239766081872
65,0.9713493530499077
66,0.8940505297473513
67,0.9072416598860862
68,0.9565573770491804
69,0.9602227525855211
70,0.850067842605156
71,0.9343544857768052
72,0.9701280227596017
73,0.8941252420916721
74,0.8964879852125694
75,0.9375390381011869
76,0.9620853080568719
77,1.0156069364161848
78,1.0481586402266287
79,0.976657824933687
80,0.9973290598290597
81,0.9774705581157194
82,0.952991452991453
83,1.0009666505558241
84,0.9854433171592413
85,1.0435979807251032
86,1.0511434511434512
87,1.0561312607944733
88,0.9922269724057521
89,1.0028524857375714
90,0.9407652685798381
91,0.9863064396743154
92,0.9557220708446865
93,0.9326442147382461
94,0.9486256544502618
95,0.9456241956241956
96,0.9918059652572926
97,0.9651019147621988
98,0.9525065963060687
99,0.9943903159137879
100,0.8992248062015504
