N,S
2,0.0
3,0.0
4,0.0016611295681063123
5,0.005952380952380952
6,0.01056338028169014
7,0.004796163069544365
8,0.08661417322834646
9,0.05161290322580645
10,0.6071428571428571
11,0.2463768115942029
12,0.7837837837837838
13,0.8043478260869565
14,0.7799999999999999
15,1.4054054054054055
16,0.7012987012987013
17,0.6960784313725489
18,0.41758241758241754
19,0.5945945945945946
20,0.42323651452282157
21,0.12512613521695257
22,0.14388489208633093
23,0.2945326278659612
24,0.42128603104212864
25,0.3114478114478114
26,0.16571428571428573
27,0.24146341463414633
28,0.1899736147757256
29,0.46544715447154467
30,0.28603351955307266
31,0.39197530864197533
32,0.522633744855967
33,1.1822033898305084
34,1.1857707509881423
35,1.608910891089109
36,1.8112244897959187
37,0.8485576923076923
38,0.9392523364485982
39,1.4488188976377954
40,0.8641188959660296
41,0.6314152410575428
42,0.6331444759206798
43,0.9699570815450643
44,1.25201072386059
45,1.2030075187969924
46,1.5145348837209303
47,1.420911528150134
48,0.9210526315789475
49,1.2937365010799136
50,0.9044117647058822
51,0.8590785907859078
52,1.5388127853881277
53,1.2371134020618557
54,0.994277539341917
55,1.7201946472019463
56,1.2588832487309645
57,0.9885204081632654
58,0.5907498248072881
59,1.3198757763975153
60,1.0258064516129033
61,1.794970986460348
62,0.8752310536044363
63,0.8758992805755396
64,1.1882217090069283
65,1.3337563451776648
66,1.328087167070218
67,1.131979695431472
68,0.8126740947075209
69,1.2155085599194362
70,1.2013422818791946
71,0.9734042553191489
72,1.0508474576271187
73,1.050037907505686
74,1.2619254119687773
75,1.056298381421534
76,0.9938800489596084
77,1.1001878522229178
78,1.419800460475825
79,0.9756226815050346
80,1.348014440433213
81,1.4109386548410938
82,0.9418113561708119
83,1.2895392278953923
84,1.3815708101422388
85,1.0996131528046422
86,1.5859473023839397
87,1.2498722534491569
88,1.114360541248363
89,1.399886234357224
90,1.1175699300699302
91,1.5133446905167518
92,1.1915074309978768
93,1.1305578011317705
94,1.1727346278317152
95,1.37981220657277
96,1.1633986928104574
97,1.243038981702466
98,1.2028878193261756
99,1.3975103734439833
100,1.2095933263816476
