N,S
2,0.0
3,0.0
4,0.0012919896640826874
5,0.002421307506053269
6,0.0033149171270718232
7,0.0017761989342806395
8,0.011627906976744186
9,0.017758046614872364
10,0.03420523138832998
11,0.016314779270633396
12,0.023274478330658106
13,0.03631010794896958
14,0.04401805869074492
15,0.06753246753246754
16,0.07871720116618075
17,0.11269841269841269
18,0.08847497089639116
19,0.1095890410958904
20,0.13709677419354838
21,0.14779499404052446
22,0.18766756032171583
23,0.2329149232914923
24,0.24327784891165175
25,0.22981366459627325
26,0.22109275730622618
27,0.2503160556257901
28,0.28272251308900526
29,0.3257467994310099
30,0.32364096080910243
31,0.286358511837655
32,0.2995283018867924
33,0.3509433962264151
34,0.34522439585730724
35,0.4077791718946048
36,0.4118329466357309
37,0.3874862788144896
38,0.4615384615384615
39,0.3906581740976645
40,0.45781777277840274
41,0.45720720720720714
42,0.46708463949843254
43,0.4598168870803663
44,0.4693467336683417
45,0.5031446540880502
46,0.5421436004162331
47,0.49952874646559847
48,0.5688336520076482
49,0.5391539153915391
50,0.6119402985074627
51,0.5691202872531418
52,0.5630743525480368
53,0.6040268456375839
54,0.5950342465753424
55,0.6027280477408354
56,0.5657794676806084
57,0.6145915939730372
58,0.6904176904176904
59,0.6348020911127706
60,0.6480978260869565
61,0.6671459381739755
62,0.6907366885485048
63,0.6287927695287282
64,0.6660194174757281
65,0.716428084526244
66,0.6805210918114145
67,0.7065906210392902
68,0.7280099812850905
69,0.7171717171717172
70,0.7422985781990521
71,0.782051282051282
72,0.7216931216931217
73,0.8142269253380365
74,0.8096828046744574
75,0.7769151138716357
76,0.8972375690607735
77,0.8554040895813048
78,0.9282488710486704
79,0.8578751164958062
80,0.8852536747273589
81,0.9013220018885741
82,0.8703382480485691
83,0.9894887720974678
84,0.9292845257903495
85,0.9865509761388287
86,1.0476585163696643
87,1.017470881863561
88,1.005513981882631
89,0.9947453516572352
90,0.9530376444278793
91,0.9881349647756766
92,0.9950354609929077
93,1.0671499427699351
94,0.9900956284153006
95,1.053405017921147
96,1.0137353433835845
97,0.9889240506329113
98,1.0555555555555556
99,1.062795834648154
100,1.0400478182904962
