N,E
2,0.0
3,0.0
4,0.00021846968411853905
5,0.00030810497317674347
6,0.0004101524802161744
7,0.00025141606400757205
8,0.0012465170846165125
9,0.001671213350045467
10,0.002977754422841128
11,0.0014175422074418512
12,0.0024442725686181182
13,0.002859376846775587
14,0.002781903778857531
15,0.0036102262517356855
16,0.0035691790888095734
17,0.004542443812190459
18,0.004653139428513805
19,0.005115474309787107
20,0.005484911747959766
21,0.0063359242093620205
22,0.006942742791799396
23,0.007968720176945446
24,0.008499373730356712
25,0.007937950216810786
26,0.007247442079266142
27,0.007717917675544795
28,0.008079634568162014
29,0.008612184039253684
30,0.009005653365117992
31,0.00882084972687642
32,0.008430959075288971
33,0.008971739870616275
34,0.009154451756039246
35,0.009683299156983368
36,0.009981376917300944
37,0.009602306729775313
38,0.010759087130658205
39,0.009519722686339136
40,0.01008788811906595
41,0.009975747169298632
42,0.010350266418227583
43,0.010392238009840437
44,0.01034111750239673
45,0.010482988268302835
46,0.010856481651724757
47,0.011004848973410036
48,0.011991047316921662
49,0.011604082339641907
50,0.01182157394843962
51,0.011679518688530274
52,0.012254257119083829
53,0.012544273907910271
54,0.011610789435410008
55,0.011613906926406925
56,0.011858685868586858
57,0.011909862903240385
58,0.012667660208643816
59,0.012501535655763943
60,0.013733151105307819
61,0.013388053267071973
62,0.013025270594555589
63,0.013262782188559308
64,0.013394928718120716
65,0.0133850245345919
66,0.013492532043768794
67,0.013691693826133182
68,0.013774672765599351
69,0.014115502356137998
70,0.014189598779618564
71,0.014355211897087035
72,0.015194106877711945
73,0.014994217562307677
74,0.015167458305586114
75,0.01545990131642723
76,0.016448548240455753
77,0.01774469126649177
78,0.018013652573059823
79,0.01771440732552466
80,0.017072955564807733
81,0.017588157570988344
82,0.01832717217196247
83,0.017985144772063182
84,0.019225025639779573
85,0.019074714974672637
86,0.020647224376177668
87,0.019949031189611267
88,0.020323615684599738
89,0.01914624681025551
90,0.019403741923849162
91,0.019928564202043662
92,0.020463704401528237
93,0.02022513107266483
94,0.02053381331533401
95,0.020074120323384462
96,0.020528992083236556
97,0.020696928400510208
98,0.021497730075103694
99,0.02176732954070235
100,0.022094792485977875
