N,E
2,0.0
3,0.0
4,0.0009504640500950465
5,0.0017076845806127574
6,0.002113201292781967
7,0.001177040781001177
8,0.0037627268702965914
9,0.0055969381456027
10,0.012225559456829816
11,0.005568615360900228
12,0.007364144235652615
13,0.01042322606303649
14,0.011207275431894249
15,0.012303067416355843
16,0.013217381288334724
17,0.018610460096213147
18,0.020562770562770567
19,0.02176
20,0.024236833277423687
21,0.02867949171451117
22,0.028964342217354264
23,0.0357367639284006
24,0.03761675168285468
25,0.03549901799218908
26,0.029440452256305115
27,0.03336968375136314
28,0.033195921024083315
29,0.03608371644668545
30,0.038727130348117034
31,0.03602656521158723
32,0.032799586776859506
33,0.03722861493540133
34,0.03694313654473017
35,0.03857108948492761
36,0.04020492185522231
37,0.03962991824389471
38,0.041390588092786625
39,0.034793054736771856
40,0.031848101265822784
41,0.032303055264340276
42,0.04122318783972919
43,0.036703733425044904
44,0.03573614937251301
45,0.03603158062066164
46,0.03734263139698628
47,0.040681976213912244
48,0.0373404310300274
49,0.03961516915128692
50,0.03889566809029896
51,0.04537455690553773
52,0.047624193655649405
53,0.05185605707555563
54,0.04767380865916152
55,0.04186987904799063
56,0.0429357050716274
57,0.04884695239507638
58,0.05112699873707644
59,0.050184763280729044
60,0.054013908131727593
61,0.052231838377952436
62,0.04727824830551281
63,0.046559626578185194
64,0.052780375946655404
65,0.05360636063606361
66,0.05438040917255698
67,0.05582783056378598
68,0.05629746081113293
69,0.0492102473582978
70,0.04436525259930685
71,0.04866586216143738
72,0.05014987866964838
73,0.054514429132399796
74,0.05845776435388041
75,0.05397978481703525
76,0.06248924862608758
77,0.0675766173003742
78,0.07130613799608214
79,0.06890394793620601
80,0.06703600288935542
81,0.06680568650135245
82,0.06820280735140667
83,0.06273051553518803
84,0.07556788335110871
85,0.07722857725055236
86,0.08245207434807299
87,0.08096341439669776
88,0.08279220779220779
89,0.07535591290940791
90,0.0755530604299341
91,0.07182832862986334
92,0.0841557433445654
93,0.08243013660633798
94,0.08140917845827537
95,0.08234093957961838
96,0.08167497038921119
97,0.08303609667042836
98,0.08185819723152622
99,0.0725630249970851
100,0.08129545042296721
