N,E
2,0.0
3,0.0
4,0.00026668758333986983
5,0.00038088836610093545
6,0.0004956027403916233
7,0.0002909090909090909
8,0.0014997794441993825
9,0.0017487463032017487
10,0.0037788892157824194
11,0.0017104640151515149
12,0.0027495817066369214
13,0.003338109642838189
14,0.0032899960301707026
15,0.004420442044204421
16,0.004388879592666077
17,0.00545635369106279
18,0.0054440113768039625
19,0.006119235095613048
20,0.006729407198990978
21,0.007677738927738929
22,0.008277109271753496
23,0.009612324360927713
24,0.010319323972460505
25,0.009210988753514525
26,0.008322782138938127
27,0.00926711084191399
28,0.009529494199776814
29,0.009749561733032807
30,0.010396435780747962
31,0.010088549332959511
32,0.009751470737683631
33,0.009984527455871672
34,0.010658307210031349
35,0.011070591299817661
36,0.011704242424242424
37,0.011397586013693818
38,0.012229778095919828
39,0.010668303746525469
40,0.011764705882352941
41,0.011562785321193135
42,0.012139850308728262
43,0.012518735744542198
44,0.012417881499092787
45,0.012507472295029198
46,0.012929455129374842
47,0.013053241579137991
48,0.014168651071578654
49,0.01368204659661946
50,0.013939349497023473
51,0.013811928133890355
52,0.01426996867780483
53,0.014973118115148662
54,0.013913094677343382
55,0.013728312145198688
56,0.013666347914877064
57,0.014349194593593777
58,0.014978364932377346
59,0.014995848899958489
60,0.016445773969477263
61,0.015731715221651052
62,0.015530805481460758
63,0.015845810066558528
64,0.01603905927657819
65,0.016374542338552622
66,0.016439092760240828
67,0.0162342250523512
68,0.01618618312358496
69,0.016477749537243378
70,0.016573558245930722
71,0.017163529175319887
72,0.01767196210755753
73,0.01775426796163359
74,0.018086759409904393
75,0.01848977580684898
76,0.019286265661184014
77,0.02048248952525938
78,0.021133054247105543
79,0.020972113796349966
80,0.020117578081670813
81,0.020533635351285683
82,0.020907467040054417
83,0.02110054628761159
84,0.022220726980179916
85,0.023025379259409263
86,0.023965826836640232
87,0.023031632353511352
88,0.023989453727399856
89,0.022357603011866303
90,0.022590334835232786
91,0.023252054218011426
92,0.023907301695492884
93,0.023907725802031824
94,0.023501220768321063
95,0.023970714880285564
96,0.024374145646915563
97,0.024997647280255973
98,0.025014605779812776
99,0.024965662185672737
100,0.02580825288248869
