N,S
2,0.0
3,0.009202453987730062
4,0.0
5,0.0
6,0.0008077544426494346
7,0.003762227238525207
8,0.005533596837944664
9,0.01904761904761905
10,0.014970059880239521
11,0.024122807017543862
12,0.03130434782608696
13,0.04565701559020044
14,0.05609756097560975
15,0.05023923444976077
16,0.06361607142857142
17,0.09212121212121212
18,0.11552346570397111
19,0.125
20,0.14214463840399003
21,0.16055625790139064
22,0.17594936708860762
23,0.17639593908629442
24,0.2282352941176471
25,0.19272727272727275
26,0.23557692307692304
27,0.25192802056555264
28,0.2695961995249406
29,0.258600237247924
30,0.2636165577342048
31,0.26813880126182965
32,0.3055242390078918
33,0.3195876288659794
34,0.3285123966942149
35,0.33535967578520764
36,0.34989858012170383
37,0.3777777777777778
38,0.3811881188118812
39,0.36172248803827756
40,0.387906976744186
41,0.43096646942800787
42,0.4427860696517413
43,0.41385597082953507
44,0.44901777362020573
45,0.45240174672489086
46,0.4935424354243542
47,0.485589519650655
48,0.5281818181818182
49,0.5278015397775877
50,0.5126737530662305
51,0.5418427726120034
52,0.5608732157850546
53,0.5475040257648953
54,0.5461997019374069
55,0.5886970172684459
56,0.5846267553584626
57,0.6190476190476191
58,0.637410071942446
59,0.6432748538011697
60,0.6788856304985338
61,0.65205288796103
62,0.6279365079365079
63,0.7001375515818432
64,0.6791979949874687
65,0.6823238566131026
66,0.7375394321766561
67,0.699825479930192
68,0.7714631197097944
69,0.7407621247113164
70,0.7543563799887578
71,0.7729577464788733
72,0.7792349726775956
73,0.8539264140582099
74,0.8629076838032061
75,0.8164300202839757
76,0.8365432098765432
77,0.8822055137844611
78,0.863013698630137
79,0.9129158512720156
80,0.8496703296703296
81,0.9245020842982863
82,0.8868398994132439
83,0.9648197009674583
84,0.9597798475867909
85,0.9881355932203391
86,0.9536500579374276
87,1.030142566191446
88,1.005162827640985
89,1.0129672006102213
90,1.0078592814371257
91,1.0207513416815743
92,1.0345323741007193
93,1.014099037138927
94,1.0323679727427597
95,1.1370558375634516
96,1.063063063063063
97,1.120490129339687
98,1.083945100542611
99,1.0988593155893533
100,1.131480324797002
