N,S
2,0.0
3,0.013513513513513514
4,0.0
5,0.0
6,0.005050505050505051
7,0.04424778761061946
8,0.09459459459459459
9,0.14102564102564102
10,0.36363636363636365
11,0.9166666666666666
12,0.6206896551724138
13,0.2383720930232558
14,0.2200956937799043
15,0.6461538461538462
16,0.9047619047619047
17,0.59375
18,0.11021814006888632
19,0.20643939393939392
20,0.3787375415282392
21,0.610576923076923
22,0.5205992509363296
23,0.5
24,0.1662382176520994
25,0.19249394673123488
26,0.19405940594059407
27,0.45687645687645684
28,0.5850515463917526
29,0.24494382022471908
30,0.4869215291750503
31,0.3978159126365055
32,0.4234375
33,0.5923566878980892
34,2.0
35,2.1493506493506493
36,1.5753424657534245
37,0.9444444444444445
38,1.2919463087248322
39,0.8494382022471911
40,1.483985765124555
41,0.8183520599250936
42,1.0277136258660506
43,1.5601374570446735
44,1.6494845360824741
45,0.8327974276527331
46,1.4266666666666665
47,0.9266666666666666
48,0.9931623931623932
49,1.191119691119691
50,1.5
51,1.3995633187772927
52,1.0229709035222052
53,1.7525773195876289
54,1.4260700389105059
55,1.5120967741935485
56,0.9473053892215569
57,0.9715302491103203
58,1.1972972972972975
59,1.3233082706766917
60,1.8859470468431774
61,1.4663536776212833
62,1.1037946428571428
63,0.9873908826382153
64,0.9304721030042918
65,1.798045602605863
66,1.297447280799112
67,1.397212543554007
68,1.3574468085106384
69,0.8891198891198892
70,1.4508108108108109
71,1.1264367816091954
72,1.44331983805668
73,1.2570735650767988
74,1.3019182652210175
75,1.3057583130575832
76,1.2891933028919331
77,1.4728033472803346
78,1.0907462686567164
79,1.0506756756756754
80,1.7556766575840144
81,1.5178707224334602
82,0.9120689655172415
83,1.6422155688622755
84,1.308136180034622
85,1.081131200741771
86,1.4644128113879005
87,1.2276699029126212
88,1.280222559433485
89,1.6185252894576478
90,1.1847778266608007
91,1.5684442001099506
92,1.1117124081948202
93,1.451279527559055
94,1.1344065892923998
95,1.8243164630599182
96,1.1178947368421053
97,1.5513666352497644
98,1.3101851851851853
99,1.41320293398533
100,1.385998469778118
