N,S
2,0.0
3,0.00942408376963351
4,0.0
5,0.0
6,0.0013020833333333335
7,0.00449236298292902
8,0.006071118820468344
9,0.02142161635832522
10,0.018867924528301886
11,0.02972972972972973
12,0.02987551867219917
13,0.03713768115942029
14,0.05215419501133786
15,0.05504587155963303
16,0.0805084745762712
17,0.10704225352112676
18,0.11999999999999998
19,0.15482954545454544
20,0.16124469589816126
21,0.17445054945054944
22,0.1941340782122905
23,0.17958656330749356
24,0.24967824967824967
25,0.22812051649928264
26,0.27999999999999997
27,0.2582345191040843
28,0.29986789960369886
29,0.287598944591029
30,0.30287859824780977
31,0.33641160949868076
32,0.34832904884318766
33,0.33941605839416056
34,0.38592233009708743
35,0.38941176470588235
36,0.3902714932126697
37,0.412621359223301
38,0.45997610513739545
39,0.4029850746268657
40,0.45524017467248906
41,0.4624338624338624
42,0.4816017316017316
43,0.5066964285714286
44,0.4752475247524752
45,0.5073457394711068
46,0.5250245338567222
47,0.563323201621074
48,0.5668292682926829
49,0.5426561125769569
50,0.5689655172413792
51,0.5459965928449744
52,0.6117216117216118
53,0.5851979345955249
54,0.6103247293921732
55,0.6244796003330558
56,0.6669477234401349
57,0.6167168674698795
58,0.6457725947521865
59,0.6681852695520121
60,0.6962406015037594
61,0.630976430976431
62,0.6797250859106528
63,0.7436084733382031
64,0.7080339647289353
65,0.708146247594612
66,0.7389380530973451
67,0.7495327102803738
68,0.7636146020347098
69,0.7823170731707317
70,0.7880211391661773
71,0.7534321801208128
72,0.7796610169491525
73,0.8137100994243852
74,0.8374463519313304
75,0.8398539384454877
76,0.8491228070175438
77,0.8760577401692384
78,0.8569418386491557
79,0.8213028169014085
80,0.8504179498460185
81,0.8622030237580993
82,0.7390848760041915
83,0.8351732013703845
84,0.8629615531023982
85,0.8770214366303122
86,0.9281954887218046
87,0.9968466692944423
88,0.9794891640866873
89,0.9325842696629213
90,0.9492421572083185
91,1.0174750356633382
92,1.0397686189443238
93,1.0498398006407972
94,1.030612244897959
95,1.0795180722891566
96,1.016916693265241
97,1.0504148053605613
98,1.0297149787750153
99,1.0773532152842498
100,1.1144263303598891
