N,S
2,0.0
3,0.08256880733944956
4,0.0
5,0.0
6,0.005524861878453039
7,0.034013605442176874
8,0.041916167664670656
9,0.0995475113122172
10,0.06134969325153374
11,0.2727272727272727
12,0.6545454545454545
13,0.5616438356164383
14,0.23958333333333334
15,1.2727272727272727
16,1.4615384615384615
17,1.7674418604651163
18,2.1818181818181817
19,2.2244897959183674
20,1.8688524590163933
21,0.5183673469387755
22,0.434375
23,1.208695652173913
24,1.2278481012658229
25,0.8548387096774194
26,0.92018779342723
27,0.38281249999999994
28,0.9153225806451613
29,1.2044198895027625
30,0.761006289308176
31,0.498046875
32,0.6008869179600888
33,0.6269662921348315
34,0.4
35,0.5796847635726795
36,0.5275229357798166
37,0.5933682373472949
38,0.7209737827715356
39,0.7470355731225297
40,0.7302977232924693
41,0.6785714285714285
42,0.5917553191489362
43,1.1611253196930946
44,1.379310344827586
45,1.7441077441077442
46,1.771523178807947
47,1.8847457627118647
48,1.3899521531100478
49,1.0065252854812399
50,0.902158273381295
51,0.841207349081365
52,1.2675521821631879
53,1.1724137931034484
54,1.4372549019607843
55,1.6129032258064517
56,1.338409475465313
57,1.0622568093385214
58,0.9385593220338984
59,1.2394366197183098
60,1.2702331961591222
61,1.5335515548281506
62,1.473919523099851
63,0.989310009718173
64,1.0700888450148074
65,1.1935135135135135
66,1.300333704115684
67,1.444177671068427
68,1.174953959484346
69,1.0585808580858085
70,1.250698974836906
71,1.4188210961737333
72,1.3314659197012138
73,1.2110591900311527
74,1.2548231511254018
75,1.6213494461228604
76,1.2931297709923664
77,1.2652767792954709
78,1.3935926773455378
79,1.5396039603960394
80,1.139068945197407
81,1.370879120879121
82,1.4849122807017545
83,1.240248728094969
84,1.289533560864619
85,1.5192182410423454
86,1.196800775569559
87,1.5364520048602675
88,1.4397042093287828
89,1.3847758081334725
90,1.4355010660980811
91,1.4144769459593456
92,1.2542520715220233
93,1.4273959341723135
94,1.314533622559653
95,1.4545454545454544
96,1.3291614518147685
97,1.3710953769262806
98,1.2448680351906158
99,1.41840490797546
100,1.4280646432794641
