N,t
2,35.8235294117647
3,37.88235294117647
4,33.0
5,25.352941176470587
6,25.41176470588235
7,26.11764705882353
8,29.58823529411765
9,38.23529411764706
10,34.94117647058823
11,34.94117647058823
12,44.11764705882353
13,40.64705882352941
14,45.588235294117645
15,50.05882352941177
16,59.705882352941174
17,57.35294117647059
18,68.0
19,74.4705882352941
20,84.3529411764706
21,89.76470588235294
22,106.29411764705883
23,97.76470588235294
24,101.82352941176471
25,112.82352941176471
26,124.47058823529412
27,122.70588235294117
28,135.7058823529412
29,144.94117647058823
30,157.41176470588235
31,148.88235294117646
32,173.76470588235293
33,171.29411764705884
34,189.05882352941177
35,201.52941176470588
36,205.8235294117647
37,212.58823529411765
38,235.88235294117646
39,230.23529411764707
40,260.52941176470586
41,259.52941176470586
42,307.35294117647055
43,292.70588235294116
44,308.88235294117646
45,318.88235294117646
46,330.05882352941177
47,346.47058823529414
48,383.3529411764706
49,371.70588235294116
50,391.94117647058823
51,402.8235294117647
52,431.1764705882353
53,440.8235294117647
54,454.52941176470586
55,464.1764705882353
56,498.8235294117647
57,480.0
58,520.7647058823529
59,554.1764705882352
60,583.9411764705883
61,596.4705882352941
62,609.3529411764706
63,608.8235294117648
64,624.7647058823529
65,625.4117647058823
66,671.1176470588235
67,688.5294117647059
68,740.7058823529412
69,694.1176470588235
70,727.9411764705883
71,783.6470588235294
72,823.3529411764706
73,801.0
74,853.8235294117648
75,865.4117647058823
76,901.5294117647059
77,920.0588235294117
78,933.5882352941177
79,930.2352941176471
80,974.5294117647059
81,982.4117647058823
82,1009.1764705882352
83,1036.1176470588234
84,1089.1764705882356
85,1074.3529411764705
86,1108.8235294117646
87,1174.2941176470588
88,1191.4117647058824
89,1179.2941176470588
90,1269.235294117647
91,1255.1176470588234
92,1292.3529411764705
93,1353.5882352941176
94,1406.764705882353
95,1402.2941176470588
96,1428.1764705882354
97,1424.7058823529412
98,1452.4705882352941
99,1513.5294117647059
100,1550.3529411764705
