N,t
2,39.470588235294116
3,44.88235294117647
4,39.05882352941177
5,27.11764705882353
6,32.35294117647059
7,33.23529411764706
8,36.0
9,44.470588235294116
10,54.64705882352941
11,41.11764705882353
12,45.8235294117647
13,51.529411764705884
14,50.1764705882353
15,56.8235294117647
16,65.05882352941177
17,65.23529411764706
18,90.17647058823529
19,91.47058823529412
20,103.52941176470588
21,105.23529411764706
22,111.6470588235294
23,101.41176470588235
24,126.88235294117646
25,144.7058823529412
26,136.0
27,147.58823529411765
28,167.41176470588235
29,164.3529411764706
30,181.76470588235293
31,188.05882352941177
32,182.47058823529412
33,209.23529411764707
34,233.0
35,222.1764705882353
36,226.1764705882353
37,223.8235294117647
38,244.1764705882353
39,261.8235294117647
40,288.5882352941176
41,284.05882352941177
42,311.8823529411766
43,323.47058823529414
44,355.3529411764706
45,369.8235294117647
46,341.11764705882354
47,394.0
48,424.7647058823529
49,415.88235294117646
50,448.52941176470586
51,453.88235294117646
52,472.7647058823529
53,498.0
54,546.1764705882354
55,570.3529411764706
56,548.2941176470588
57,574.4705882352941
58,584.3529411764705
59,614.7647058823529
60,624.4117647058823
61,654.9411764705883
62,661.4117647058823
63,663.7058823529412
64,664.0
65,726.1764705882352
66,727.0588235294117
67,766.7058823529412
68,798.6470588235294
69,833.7647058823529
70,803.7647058823529
71,863.9411764705883
72,885.2352941176471
73,921.5882352941177
74,959.2352941176471
75,947.9411764705883
76,980.0
77,1043.1176470588234
78,1050.764705882353
79,1027.2941176470588
80,1134.2352941176473
81,1147.0588235294115
82,1133.5882352941173
83,1153.5882352941176
84,1239.9411764705883
85,1205.5294117647059
86,1275.2941176470588
87,1283.4117647058824
88,1365.9411764705883
89,1384.8823529411766
90,1432.7058823529412
91,1413.0588235294117
92,1436.8235294117646
93,1530.4117647058824
94,1596.5882352941176
95,1603.4705882352941
96,1645.8235294117646
97,1612.5882352941176
98,1684.3529411764705
99,1694.7058823529412
100,1799.6470588235295
