N,t
2,12.411764705882353
3,13.411764705882353
4,19.11764705882353
5,20.88235294117647
6,19.352941176470583
7,15.294117647058824
8,18.11764705882353
9,19.705882352941178
10,20.176470588235293
11,22.764705882352942
12,25.88235294117647
13,28.529411764705884
14,32.23529411764706
15,31.470588235294123
16,33.588235294117645
17,33.999999999999986
18,42.94117647058823
19,41.8235294117647
20,50.05882352941177
21,52.11764705882353
22,60.705882352941174
23,62.94117647058823
24,68.94117647058823
25,76.41176470588235
26,84.94117647058823
27,88.17647058823529
28,98.76470588235294
29,101.58823529411765
30,108.94117647058823
31,105.05882352941177
32,118.23529411764706
33,120.23529411764706
34,132.2941176470588
35,134.7058823529412
36,145.2941176470588
37,148.11764705882354
38,160.0
39,160.0
40,175.94117647058823
41,180.1764705882353
42,195.11764705882354
43,194.2941176470588
44,209.11764705882354
45,211.7058823529412
46,223.05882352941177
47,234.0
48,244.0
49,249.1764705882353
50,265.7647058823529
51,268.94117647058835
52,281.1764705882353
53,291.05882352941177
54,303.3529411764706
55,310.29411764705884
56,326.11764705882354
57,331.5882352941176
58,356.52941176470586
59,361.7647058823529
60,376.29411764705884
61,388.4117647058824
62,402.94117647058823
63,411.2352941176471
64,430.05882352941177
65,433.94117647058823
66,462.6470588235294
67,466.8235294117647
68,493.2352941176471
69,501.70588235294116
70,523.2941176470588
71,533.7058823529412
72,559.4705882352941
73,557.4705882352941
74,566.3529411764706
75,563.9411764705883
76,600.2352941176472
77,605.2352941176471
78,628.9411764705884
79,652.7647058823529
80,667.4705882352941
81,680.2941176470588
82,700.0
83,722.7647058823529
84,731.5294117647059
85,752.1176470588235
86,783.4705882352941
87,789.1764705882352
88,829.2352941176471
89,826.1176470588235
90,871.5294117647059
91,870.8823529411765
92,911.5882352941177
93,908.5294117647059
94,949.0
95,962.8823529411765
96,999.8823529411765
97,995.4117647058823
98,1037.4117647058824
99,1037.1764705882354
100,1059.2941176470588
