N,t
2,45.1764705882353
3,11.823529411764707
4,42.23529411764706
5,15.0
6,26.176470588235293
7,22.647058823529413
8,25.941176470588236
9,28.58823529411765
10,29.823529411764707
11,28.529411764705884
12,30.0
13,30.176470588235293
14,33.64705882352941
15,40.94117647058824
16,27.176470588235293
17,40.11764705882353
18,42.529411764705884
19,47.529411764705884
20,42.294117647058826
21,59.64705882352941
22,53.411764705882355
23,54.0
24,70.0
25,99.0
26,95.94117647058823
27,93.82352941176471
28,70.47058823529412
29,90.58823529411765
30,86.58823529411765
31,99.88235294117646
32,105.52941176470588
33,96.29411764705883
34,105.41176470588235
35,102.94117647058823
36,108.3529411764706
37,115.82352941176471
38,122.29411764705883
39,122.29411764705883
40,134.8235294117647
41,141.88235294117646
42,153.2941176470588
43,154.17647058823528
44,163.8235294117647
45,169.41176470588235
46,181.0
47,221.64705882352942
48,193.58823529411765
49,197.88235294117646
50,267.4705882352941
51,216.7058823529412
52,234.0
53,235.58823529411765
54,243.8235294117647
55,276.3529411764706
56,263.1176470588236
57,270.2352941176471
58,289.88235294117646
59,288.6470588235294
60,307.4117647058824
61,311.88235294117646
62,364.8235294117647
63,392.4117647058824
64,346.70588235294116
65,363.8235294117647
66,375.0
67,381.2352941176471
68,398.1764705882353
69,442.8235294117647
70,426.2352941176471
71,431.52941176470586
72,449.94117647058823
73,473.4117647058824
74,567.9411764705883
75,531.2941176470588
76,515.8823529411765
77,693.9411764705883
78,578.6470588235294
79,545.5882352941177
80,566.9411764705883
81,572.7647058823529
82,593.2941176470589
83,613.7647058823529
84,634.3529411764706
85,649.2941176470588
86,687.1176470588235
87,701.5882352941177
88,789.4705882352941
89,753.2352941176471
90,759.9411764705883
91,758.1176470588235
92,802.5294117647059
93,805.0
94,864.2941176470588
95,843.4117647058823
96,882.2941176470588
97,881.1176470588235
98,932.7647058823529
99,946.5294117647059
100,1026.2941176470588
