N,t
2,21.764705882352942
3,20.58823529411765
4,28.058823529411764
5,32.88235294117647
6,23.058823529411764
7,20.05882352941176
8,20.764705882352942
9,24.352941176470587
10,27.11764705882353
11,26.647058823529413
12,27.058823529411764
13,30.529411764705884
14,33.11764705882353
15,36.64705882352942
16,46.470588235294116
17,63.0
18,73.29411764705883
19,75.94117647058823
20,84.70588235294117
21,89.17647058823529
22,111.47058823529412
23,109.52941176470588
24,111.94117647058823
25,96.11764705882354
26,102.17647058823529
27,109.94117647058823
28,112.82352941176471
29,120.41176470588235
30,129.94117647058823
31,129.11764705882354
32,137.0
33,141.47058823529412
34,158.88235294117646
35,160.52941176470586
36,178.41176470588235
37,176.58823529411765
38,191.41176470588235
39,196.76470588235293
40,217.52941176470588
41,220.0
42,239.76470588235293
43,239.52941176470588
44,260.764705882353
45,260.11764705882354
46,287.2352941176471
47,301.00000000000006
48,311.8235294117647
49,317.5882352941176
50,327.2352941176471
51,339.0
52,363.52941176470586
53,364.2352941176471
54,389.3529411764706
55,394.11764705882354
56,414.1764705882353
57,416.94117647058823
58,439.1764705882353
59,454.3529411764706
60,474.11764705882354
61,478.70588235294116
62,496.52941176470586
63,504.47058823529414
64,543.5882352941177
65,544.7647058823529
66,564.4705882352941
67,571.8235294117646
68,604.8823529411765
69,612.2352941176471
70,620.7058823529412
71,636.0
72,662.6470588235294
73,668.7647058823529
74,705.8235294117648
75,708.0588235294117
76,754.4117647058823
77,756.7647058823529
78,785.4705882352941
79,800.3529411764706
80,830.6470588235294
81,836.2941176470588
82,878.1764705882352
83,886.5294117647059
84,927.4117647058823
85,918.7647058823529
86,970.7647058823529
87,979.4117647058823
88,1025.4117647058824
89,1022.2352941176471
90,1071.0588235294117
91,1071.6470588235293
92,1125.0588235294117
93,1128.4705882352944
94,1167.4117647058824
95,1183.764705882353
96,1230.9411764705883
97,1239.6470588235295
98,1271.6470588235295
99,1290.0
100,1357.0588235294117
