N,t
2,133.0
3,116.36363636363636
4,97.36363636363636
5,68.54545454545455
6,67.0
7,100.18181818181819
8,109.18181818181819
9,102.27272727272727
10,109.54545454545455
11,144.72727272727272
12,105.81818181818181
13,105.0909090909091
14,67.81818181818181
15,71.0909090909091
16,90.0
17,76.0909090909091
18,75.63636363636364
19,70.45454545454545
20,67.81818181818181
21,75.72727272727273
22,75.27272727272727
23,71.36363636363636
24,72.81818181818181
25,77.18181818181819
26,76.36363636363636
27,72.81818181818181
28,75.54545454545455
29,74.45454545454545
30,74.54545454545455
31,74.0909090909091
32,75.63636363636364
33,81.54545454545455
34,76.36363636363636
35,77.72727272727273
36,80.0
37,80.45454545454545
38,79.0
39,81.81818181818181
40,81.36363636363636
41,82.36363636363636
42,84.81818181818181
43,85.54545454545455
44,86.63636363636364
45,88.18181818181819
46,88.81818181818181
47,90.81818181818181
48,93.18181818181819
49,92.54545454545455
50,93.54545454545455
51,95.0
52,100.54545454545455
53,101.0909090909091
54,101.0
55,106.54545454545455
56,103.45454545454545
57,107.54545454545455
58,109.63636363636364
59,109.81818181818181
60,116.81818181818181
61,114.18181818181819
62,117.63636363636364
63,118.45454545454545
64,121.36363636363636
65,124.81818181818181
66,126.36363636363636
67,133.36363636363637
68,136.36363636363637
69,133.0909090909091
70,135.27272727272728
71,142.1818181818182
72,142.45454545454547
73,143.72727272727272
74,156.1818181818182
75,157.54545454545453
76,151.1818181818182
77,156.8181818181818
78,158.27272727272728
79,159.72727272727272
80,165.9090909090909
81,166.72727272727272
82,169.9090909090909
83,166.45454545454547
84,174.45454545454547
85,181.0
86,196.45454545454547
87,199.27272727272728
88,186.0909090909091
89,191.36363636363637
90,194.36363636363637
91,198.1818181818182
92,202.1818181818182
93,202.9090909090909
94,211.9090909090909
95,209.0909090909091
96,219.8181818181818
97,229.1818181818182
98,234.9090909090909
99,225.72727272727272
100,232.9090909090909
