N,Строки и столбцы,Только строки
2,0.0,0.0
3,0.0,0.0
4,0.0010614385614385615,0.0012149799885648942
5,0.0018893087352745055,0.002214118259963532
6,0.00208095315815244,0.0026584653878231855
7,0.0008032508032508033,0.001644100580270793
8,0.0037710736468500442,0.006478658536585366
9,0.005504735691734802,0.008743731516008744
10,0.010199040090344438,0.017038085131470346
11,0.0045266587306559735,0.008508007536504944
12,0.010773601398601397,0.014218966312874943
13,0.015175641767998457,0.01604428119579635
14,0.012967454232514473,0.015582401052928458
15,0.018051131258678427,0.021957277694982614
16,0.01828539558600908,0.019794721407624633
17,0.023607416679705843,0.027053075129998206
18,0.023360092572503075,0.026406147809025508
19,0.026397515527950312,0.030520646319569127
20,0.02901994912304191,0.03334102445777573
21,0.03436807095343681,0.039857812736348516
22,0.036721594766401286,0.04212687623902577
23,0.042957874349352373,0.049786054994388325
24,0.04525837910548145,0.05191590587630192
25,0.04334582942830365,0.04998410680228861
26,0.03879242511671825,0.044315934559837
27,0.04305008441193022,0.04866412213740458
28,0.04427296841089945,0.049293883906996724
29,0.04634744511643411,0.05301214663108012
30,0.04933121741101791,0.055975716417142565
31,0.04851031321619557,0.05398039803980398
32,0.043155832733669144,0.048153269693995894
33,0.04630388940955951,0.05278915501736265
34,0.04797561709813365,0.05457113507960966
35,0.0504492494247416,0.059426493998193004
36,0.052491041297011445,0.06150631879331431
37,0.053338429267252116,0.06080533376565477
38,0.05806287170773153,0.06609284332688588
39,0.051948051948051945,0.060042997542997543
40,0.05560466760961811,0.06376723438767234
41,0.05477082275266632,0.06254530955487893
42,0.05764504187401383,0.06639928698752227
43,0.05809592935341439,0.06760989687818957
44,0.059061151614343096,0.06697543362354053
45,0.058818441311305245,0.0660921402190112
46,0.0559931723353142,0.0633203694701021
47,0.05705564983915499,0.06302638574106717
48,0.062131449631449634,0.07040929973548657
49,0.06266770056372005,0.07173955926280787
50,0.06257930902387052,0.07273144669838884
51,0.06264822134387352,0.07362625351804791
52,0.06371644015392486,0.0762544922134966
53,0.06991249514496561,0.08244867166028992
54,0.06408656975482752,0.07694060953373275
55,0.06514645621490361,0.07714179353546763
56,0.06660207262616902,0.07800666091032442
57,0.0702891591976099,0.07915194770864874
58,0.074480801613205,0.08495162896571348
59,0.07470634461080321,0.08704190058549983
60,0.08160082114033854,0.094028293135436
61,0.07972992095740596,0.09193473193473194
62,0.07904220428523734,0.09140303863011832
63,0.07939202148062909,0.09239336651563511
64,0.07518309035896026,0.0871095928611266
65,0.0764291703026881,0.08730771486092923
66,0.07907479647218453,0.089739764787404
67,0.07985087201954671,0.08973035920546854
68,0.08109466971877044,0.09350608951397008
69,0.08372368206299985,0.09683158411356085
70,0.0872905943677671,0.09902099332453189
71,0.08823886934958428,0.1009652831868254
72,0.09260235459497454,0.10437710437710437
73,0.09369876315244902,0.10590018530845761
74,0.09467145350439389,0.11018406329068815
75,0.10140440954394443,0.11373442207919558
76,0.10734893848666303,0.12066433566433565
77,0.11629962465151773,0.12851967230043718
78,0.12010968362841998,0.13370234329830288
79,0.1190452643590719,0.133126605754343
80,0.11877834827777195,0.13247766925452875
81,0.12051767676767676,0.13227549889135254
82,0.12331930950728662,0.13874249743814962
83,0.12853961299744432,0.14435487838879504
84,0.1389913629044064,0.15249759074847413
85,0.1412525577316574,0.15255962998626654
86,0.15086921111017496,0.16819825602329477
87,0.14784816247582205,0.16251856484014696
88,0.15321316614420064,0.16577922077922078
89,0.14732583035186073,0.16010118018031808
90,0.14664269232326232,0.1601705282395944
91,0.152429177040576,0.16736981321669228
92,0.15882454785179662,0.17517149194318365
93,0.16062114906496597,0.17591715626063664
94,0.16512873091820462,0.1769460002872325
95,0.16691499739419774,0.18078693317508793
96,0.16616491808362188,0.18039443969084454
97,0.16776245152651986,0.18563750978418875
98,0.17628078283182905,0.19115204119772417
99,0.18103404664339556,0.1928668633870946
100,0.1857363523339487,0.195513371316774
