N,Строки и столбцы,Только строки
2,133.0,120.18181818181819
3,116.36363636363636,120.18181818181819
4,97.36363636363636,96.81818181818181
5,68.54545454545455,67.45454545454545
6,67.0,71.27272727272727
7,100.18181818181819,94.0909090909091
8,109.18181818181819,111.18181818181819
9,102.27272727272727,115.36363636363636
10,109.54545454545455,110.36363636363636
11,144.72727272727272,133.63636363636363
12,105.81818181818181,113.9090909090909
13,105.0909090909091,101.54545454545455
14,67.81818181818181,69.9090909090909
15,71.0909090909091,69.36363636363636
16,90.0,75.45454545454545
17,76.0909090909091,75.54545454545455
18,75.63636363636364,71.27272727272727
19,70.45454545454545,66.18181818181819
20,67.81818181818181,62.27272727272727
21,75.72727272727273,66.0
22,75.27272727272727,70.0909090909091
23,71.36363636363636,67.0
24,72.81818181818181,68.0909090909091
25,77.18181818181819,70.0
26,76.36363636363636,66.0909090909091
27,72.81818181818181,66.0
28,75.54545454545455,67.27272727272727
29,74.45454545454545,68.18181818181819
30,74.54545454545455,70.0909090909091
31,74.0909090909091,71.72727272727273
32,75.63636363636364,69.72727272727273
33,81.54545454545455,73.45454545454545
34,76.36363636363636,74.0
35,77.72727272727273,74.9090909090909
36,80.0,76.72727272727273
37,80.45454545454545,74.45454545454545
38,79.0,76.81818181818181
39,81.81818181818181,77.0909090909091
40,81.36363636363636,83.72727272727273
41,82.36363636363636,79.18181818181819
42,84.81818181818181,80.18181818181819
43,85.54545454545455,84.54545454545455
44,86.63636363636364,83.18181818181819
45,88.18181818181819,83.0909090909091
46,88.81818181818181,87.0
47,90.81818181818181,86.45454545454545
48,93.18181818181819,89.18181818181819
49,92.54545454545455,89.54545454545455
50,93.54545454545455,91.45454545454545
51,95.0,93.0
52,100.54545454545455,98.27272727272727
53,101.0909090909091,95.9090909090909
54,101.0,96.9090909090909
55,106.54545454545455,98.18181818181819
56,103.45454545454545,102.9090909090909
57,107.54545454545455,104.0
58,109.63636363636364,108.27272727272727
59,109.81818181818181,116.0
60,116.81818181818181,112.0909090909091
61,114.18181818181819,114.27272727272727
62,117.63636363636364,116.81818181818181
63,118.45454545454545,119.36363636363636
64,121.36363636363636,119.27272727272727
65,124.81818181818181,118.9090909090909
66,126.36363636363636,128.27272727272728
67,133.36363636363637,128.9090909090909
68,136.36363636363637,140.36363636363637
69,133.0909090909091,132.8181818181818
70,135.27272727272728,137.45454545454547
71,142.1818181818182,141.63636363636363
72,142.45454545454547,143.1818181818182
73,143.72727272727272,151.1818181818182
74,156.1818181818182,154.54545454545453
75,157.54545454545453,150.54545454545453
76,151.1818181818182,160.8181818181818
77,156.8181818181818,163.54545454545453
78,158.27272727272728,172.72727272727272
79,159.72727272727272,168.0909090909091
80,165.9090909090909,171.36363636363637
81,166.72727272727272,171.54545454545453
82,169.9090909090909,176.0909090909091
83,166.45454545454547,181.1818181818182
84,174.45454545454547,185.0909090909091
85,181.0,193.63636363636363
86,196.45454545454547,187.0
87,199.27272727272728,199.27272727272728
88,186.0909090909091,210.63636363636363
89,191.36363636363637,215.8181818181818
90,194.36363636363637,221.27272727272728
91,198.1818181818182,206.72727272727272
92,202.1818181818182,207.45454545454547
93,202.9090909090909,229.27272727272728
94,211.9090909090909,222.0
95,209.0909090909091,226.36363636363637
96,219.8181818181818,235.9090909090909
97,229.1818181818182,230.45454545454547
98,234.9090909090909,247.45454545454547
99,225.72727272727272,259.0
100,232.9090909090909,264.09090909090907
