N,Строки и столбцы,Только строки
2,0.18181818181818182,0.18181818181818182
3,0.18181818181818182,0.09090909090909091
4,0.6363636363636364,0.2727272727272727
5,1.1818181818181819,0.09090909090909091
6,1.1818181818181819,0.36363636363636365
7,2.5454545454545454,1.0909090909090908
8,1.3636363636363635,1.2727272727272727
9,1.7272727272727273,1.0
10,2.4545454545454546,1.0
11,3.272727272727273,1.4545454545454546
12,4.636363636363637,1.7272727272727273
13,3.727272727272727,2.0
14,3.8181818181818183,2.1818181818181817
15,3.909090909090909,2.272727272727273
16,5.636363636363637,3.1818181818181817
17,4.454545454545454,3.090909090909091
18,6.2727272727272725,3.909090909090909
19,6.636363636363637,4.2727272727272725
20,6.818181818181818,5.636363636363637
21,8.545454545454545,5.7272727272727275
22,8.090909090909092,7.181818181818182
23,7.7272727272727275,7.7272727272727275
24,9.818181818181818,10.727272727272727
25,10.272727272727273,11.363636363636363
26,10.909090909090908,14.0
27,11.545454545454545,15.363636363636363
28,12.727272727272727,16.272727272727273
29,13.636363636363637,18.636363636363637
30,15.818181818181818,20.545454545454547
31,15.909090909090908,17.181818181818183
32,17.363636363636363,14.636363636363637
33,16.545454545454547,14.727272727272727
34,19.272727272727273,16.90909090909091
35,19.818181818181817,18.454545454545453
36,21.0,20.0
37,21.181818181818183,21.0
38,24.09090909090909,23.363636363636363
39,24.363636363636363,24.545454545454547
40,28.636363636363637,28.09090909090909
41,32.54545454545455,28.272727272727273
42,33.90909090909091,32.72727272727273
43,35.0,37.36363636363637
44,36.18181818181818,40.81818181818182
45,38.0,39.54545454545455
46,40.54545454545455,38.18181818181818
47,41.27272727272727,36.81818181818182
48,48.18181818181818,42.54545454545455
49,54.0,52.09090909090909
50,63.27272727272727,61.27272727272727
51,57.0,58.90909090909091
52,55.54545454545455,68.63636363636364
53,54.72727272727273,63.0
54,67.9090909090909,62.0
55,62.72727272727273,63.0
56,66.54545454545455,64.9090909090909
57,76.45454545454545,71.9090909090909
58,86.54545454545455,90.18181818181819
59,76.63636363636364,83.63636363636364
60,79.72727272727273,80.0909090909091
61,83.0,87.9090909090909
62,98.45454545454545,92.0909090909091
63,91.72727272727273,103.9090909090909
64,93.27272727272727,95.27272727272727
65,98.36363636363636,101.54545454545455
66,111.54545454545455,109.0
67,111.72727272727273,122.54545454545455
68,110.9090909090909,116.54545454545455
69,114.27272727272727,120.27272727272727
70,134.0,129.63636363636363
71,124.63636363636364,136.63636363636363
72,127.81818181818181,132.0
73,140.8181818181818,141.63636363636363
74,147.54545454545453,160.9090909090909
75,145.54545454545453,149.9090909090909
76,153.45454545454547,163.72727272727272
77,157.27272727272728,171.63636363636363
78,160.45454545454547,176.54545454545453
79,171.36363636363637,186.9090909090909
80,170.1818181818182,186.54545454545453
81,177.54545454545453,191.54545454545453
82,191.45454545454547,199.54545454545453
83,188.0909090909091,205.8181818181818
84,206.0909090909091,234.1818181818182
85,198.0909090909091,228.72727272727272
86,218.63636363636363,238.36363636363637
87,210.54545454545453,235.0
88,233.9090909090909,257.8181818181818
89,223.0909090909091,251.0
90,247.0909090909091,262.8181818181818
91,245.63636363636363,273.45454545454544
92,266.90909090909093,278.1818181818182
93,272.6363636363636,285.3636363636364
94,277.8181818181818,301.54545454545456
95,282.54545454545456,291.45454545454544
96,277.3636363636364,312.6363636363636
97,294.3636363636364,331.3636363636364
98,310.09090909090907,321.72727272727275
99,307.90909090909093,351.1818181818182
100,351.8181818181818,357.27272727272725
