N,Строки и столбцы,Только строки
2,134.63636363636363,124.36363636363636
3,82.0,83.0909090909091
4,70.36363636363636,62.81818181818182
5,75.0909090909091,67.18181818181819
6,82.27272727272727,66.45454545454545
7,102.36363636363636,79.36363636363636
8,86.0,89.63636363636364
9,81.9090909090909,78.63636363636364
10,90.36363636363636,83.45454545454545
11,94.72727272727273,85.0909090909091
12,113.27272727272727,95.0909090909091
13,92.63636363636364,98.27272727272727
14,80.54545454545455,90.0
15,70.0,82.72727272727273
16,62.36363636363637,75.63636363636364
17,57.27272727272727,74.72727272727273
18,78.0909090909091,64.63636363636364
19,73.0,70.72727272727273
20,67.63636363636364,70.0
21,76.27272727272727,73.63636363636364
22,67.81818181818181,70.9090909090909
23,65.18181818181819,69.9090909090909
24,71.0,73.9090909090909
25,73.18181818181819,73.0
26,71.54545454545455,69.0909090909091
27,71.9090909090909,71.63636363636364
28,69.45454545454545,72.63636363636364
29,63.90909090909091,71.72727272727273
30,71.9090909090909,65.9090909090909
31,80.63636363636364,62.18181818181818
32,77.0909090909091,70.81818181818181
33,72.27272727272727,74.81818181818181
34,79.0,73.81818181818181
35,72.45454545454545,66.0
36,78.36363636363636,69.72727272727273
37,82.81818181818181,71.72727272727273
38,79.18181818181819,77.45454545454545
39,85.63636363636364,83.0909090909091
40,80.81818181818181,76.36363636363636
41,80.72727272727273,75.45454545454545
42,87.0,76.36363636363636
43,89.36363636363636,82.18181818181819
44,90.45454545454545,90.0909090909091
45,86.72727272727273,85.45454545454545
46,87.36363636363636,80.81818181818181
47,96.45454545454545,79.0
48,95.0909090909091,96.0909090909091
49,101.0,110.36363636363636
50,91.36363636363636,95.45454545454545
51,101.27272727272727,88.18181818181819
52,108.81818181818181,103.81818181818181
53,108.36363636363636,119.54545454545455
54,106.18181818181819,100.18181818181819
55,106.63636363636364,93.0909090909091
56,119.54545454545455,109.36363636363636
57,114.63636363636364,127.81818181818181
58,111.0,112.54545454545455
59,121.72727272727273,107.27272727272727
60,133.8181818181818,124.27272727272727
61,126.45454545454545,127.54545454545455
62,124.63636363636364,125.54545454545455
63,140.8181818181818,123.63636363636364
64,140.45454545454547,137.72727272727272
65,133.36363636363637,139.8181818181818
66,146.54545454545453,129.36363636363637
67,143.45454545454547,141.63636363636363
68,145.72727272727272,147.36363636363637
69,153.0,137.63636363636363
70,153.45454545454547,149.45454545454547
71,148.9090909090909,151.9090909090909
72,171.8181818181818,156.36363636363637
73,154.63636363636363,163.36363636363637
74,163.36363636363637,159.27272727272728
75,175.63636363636363,168.0
76,164.54545454545453,169.54545454545453
77,186.72727272727272,178.54545454545453
78,181.1818181818182,184.9090909090909
79,195.0909090909091,175.63636363636363
80,191.72727272727272,200.63636363636363
81,192.54545454545453,192.72727272727272
82,209.63636363636363,205.0909090909091
83,190.27272727272728,204.8181818181818
84,218.54545454545453,217.8181818181818
85,209.54545454545453,206.27272727272728
86,219.36363636363637,229.54545454545453
87,218.54545454545453,219.36363636363637
88,230.8181818181818,247.54545454545453
89,224.9090909090909,236.72727272727272
90,243.9090909090909,238.1818181818182
91,245.1818181818182,241.0
92,256.3636363636364,254.8181818181818
93,238.27272727272728,266.72727272727275
94,266.1818181818182,258.54545454545456
95,253.63636363636363,268.45454545454544
96,271.3636363636364,261.1818181818182
97,287.27272727272725,277.54545454545456
98,279.8181818181818,288.3636363636364
99,288.09090909090907,293.45454545454544
100,304.1818181818182,293.6363636363636
