N,t
2,129.27272727272728
3,121.72727272727273
4,98.54545454545455
5,68.0909090909091
6,66.54545454545455
7,110.0909090909091
8,111.81818181818181
9,109.63636363636364
10,118.36363636363636
11,137.1818181818182
12,135.45454545454547
13,92.72727272727273
14,69.81818181818181
15,74.18181818181819
16,82.63636363636364
17,76.27272727272727
18,68.27272727272727
19,68.36363636363636
20,69.0909090909091
21,76.72727272727273
22,69.0909090909091
23,71.0909090909091
24,67.72727272727273
25,70.72727272727273
26,71.81818181818181
27,72.45454545454545
28,72.27272727272727
29,73.0909090909091
30,73.36363636363636
31,74.27272727272727
32,74.36363636363636
33,75.36363636363636
34,75.27272727272727
35,77.36363636363636
36,78.0909090909091
37,76.27272727272727
38,81.63636363636364
39,82.0
40,82.18181818181819
41,84.18181818181819
42,83.54545454545455
43,84.0909090909091
44,86.54545454545455
45,87.0909090909091
46,89.54545454545455
47,95.45454545454545
48,95.36363636363636
49,99.0
50,99.0909090909091
51,95.45454545454545
52,97.36363636363636
53,97.54545454545455
54,101.18181818181819
55,102.81818181818181
56,116.18181818181819
57,105.45454545454545
58,109.0
59,112.18181818181819
60,116.72727272727273
61,113.18181818181819
62,119.9090909090909
63,116.54545454545455
64,130.1818181818182
65,126.54545454545455
66,135.0
67,140.45454545454547
68,139.63636363636363
69,136.45454545454547
70,141.63636363636363
71,137.8181818181818
72,143.1818181818182
73,140.9090909090909
74,151.45454545454547
75,149.9090909090909
76,151.1818181818182
77,157.1818181818182
78,160.9090909090909
79,157.45454545454547
80,164.54545454545453
81,163.54545454545453
82,177.9090909090909
83,173.8181818181818
84,180.0
85,179.0
86,175.9090909090909
87,178.9090909090909
88,194.0909090909091
89,184.72727272727272
90,182.0909090909091
91,193.0
92,190.0909090909091
93,194.54545454545453
94,194.1818181818182
95,200.0909090909091
96,205.1818181818182
97,208.72727272727272
98,210.72727272727272
99,215.54545454545453
100,214.45454545454547
