N,t
2,59.63636363636363
3,60.54545454545455
4,64.0909090909091
5,33.90909090909091
6,18.0
7,10.272727272727273
8,6.7272727272727275
9,14.181818181818182
10,5.0
11,3.272727272727273
12,5.2727272727272725
13,15.636363636363637
14,19.0
15,5.909090909090909
16,5.7272727272727275
17,11.636363636363637
18,79.18181818181819
19,48.0
20,27.363636363636363
21,18.90909090909091
22,24.272727272727273
23,25.272727272727273
24,106.0909090909091
25,75.0909090909091
26,91.81818181818181
27,39.0
28,35.27272727272727
29,80.9090909090909
30,45.18181818181818
31,58.27272727272727
32,58.18181818181818
33,42.81818181818182
34,14.454545454545455
35,14.0
36,19.90909090909091
37,32.72727272727273
38,27.09090909090909
39,40.45454545454545
40,25.545454545454547
41,48.54545454545455
42,39.36363636363637
43,26.454545454545453
44,26.454545454545453
45,56.54545454545455
46,34.09090909090909
47,54.54545454545455
48,53.18181818181818
49,47.09090909090909
50,38.0
51,41.63636363636363
52,59.36363636363637
53,35.27272727272727
54,46.72727272727273
55,45.09090909090909
56,75.9090909090909
57,76.63636363636364
58,67.27272727272727
59,60.45454545454545
60,44.63636363636363
61,58.09090909090909
62,81.45454545454545
63,93.72727272727273
64,105.9090909090909
65,55.81818181818182
66,81.9090909090909
67,78.27272727272727
68,85.45454545454545
69,131.1818181818182
70,84.0909090909091
71,110.72727272727273
72,89.81818181818181
73,112.45454545454545
74,109.0
75,112.0909090909091
76,119.45454545454545
77,108.63636363636364
78,152.27272727272728
79,161.45454545454547
80,100.0909090909091
81,119.54545454545455
82,210.9090909090909
83,121.45454545454545
84,157.54545454545453
85,196.0909090909091
86,153.27272727272728
87,187.27272727272728
88,179.72727272727272
89,149.1818181818182
90,206.63636363636363
91,165.36363636363637
92,235.1818181818182
93,184.72727272727272
94,242.8181818181818
95,156.27272727272728
96,259.09090909090907
97,192.9090909090909
98,235.63636363636363
99,223.0909090909091
100,237.63636363636363
