N,t
2,151.54545454545453
3,88.9090909090909
4,73.54545454545455
5,67.45454545454545
6,112.54545454545455
7,120.81818181818181
8,115.0
9,105.0
10,121.45454545454545
11,124.36363636363636
12,104.54545454545455
13,81.63636363636364
14,74.54545454545455
15,76.0
16,81.45454545454545
17,75.0
18,75.54545454545455
19,79.27272727272727
20,72.9090909090909
21,71.9090909090909
22,71.81818181818181
23,71.63636363636364
24,77.27272727272727
25,75.0
26,75.63636363636364
27,70.72727272727273
28,76.54545454545455
29,76.63636363636364
30,83.45454545454545
31,86.45454545454545
32,80.63636363636364
33,79.36363636363636
34,88.0
35,89.72727272727273
36,89.63636363636364
37,81.81818181818181
38,91.81818181818181
39,95.0
40,97.72727272727273
41,92.18181818181819
42,91.36363636363636
43,99.72727272727273
44,97.18181818181819
45,104.0909090909091
46,98.54545454545455
47,104.0909090909091
48,100.0
49,106.27272727272727
50,111.18181818181819
51,107.54545454545455
52,108.27272727272727
53,112.9090909090909
54,122.0
55,115.81818181818181
56,123.0
57,120.27272727272727
58,126.36363636363636
59,124.36363636363636
60,124.0
61,130.63636363636363
62,143.1818181818182
63,132.1818181818182
64,145.0909090909091
65,147.0909090909091
66,144.0909090909091
67,156.27272727272728
68,150.36363636363637
69,157.45454545454547
70,161.72727272727272
71,161.36363636363637
72,166.36363636363637
73,165.54545454545453
74,164.45454545454547
75,179.27272727272728
76,184.0909090909091
77,181.36363636363637
78,192.45454545454547
79,185.8181818181818
80,206.8181818181818
81,196.27272727272728
82,216.9090909090909
83,206.72727272727272
84,214.72727272727272
85,214.54545454545453
86,235.36363636363637
87,223.1818181818182
88,228.9090909090909
89,238.36363636363637
90,242.9090909090909
91,254.0909090909091
92,252.72727272727272
93,264.3636363636364
94,266.8181818181818
95,250.72727272727272
96,272.45454545454544
97,267.09090909090907
98,284.8181818181818
99,286.90909090909093
100,291.09090909090907
