N,E
2,0.0
3,0.0
4,0.00021505376344086021
5,0.00045413260672116256
6,0.0005428881650380021
7,0.00023775558725630053
8,0.0014458464773922186
9,0.002482929857231533
10,0.0045442395081529
11,0.0020516533912623702
12,0.004096045197740113
13,0.007220921155347385
14,0.008597883597883597
15,0.010065814943863726
16,0.008763388510223954
17,0.013775708187815289
18,0.015676567656765675
19,0.01907238838318162
20,0.02187902187902188
21,0.022222222222222223
22,0.02453557658604977
23,0.03572956782199401
24,0.041286397218600605
25,0.038493549729504785
26,0.03553921568627451
27,0.03614457831325301
28,0.037500000000000006
29,0.04198753208654198
30,0.055053763440860215
31,0.050039401103230886
32,0.043508050702295305
33,0.04636091724825523
34,0.053937432578209286
35,0.06327881619937696
36,0.06840077071290944
37,0.056624959897337186
38,0.0654296875
39,0.06375606375606375
40,0.07429718875502007
41,0.07213930348258707
42,0.06478260869565217
43,0.06873479318734793
44,0.07675871137409598
45,0.0818833162743091
46,0.07822822822822824
47,0.06831657643722609
48,0.08461319681456202
49,0.09777995429317664
50,0.08775684931506848
51,0.0770165208940719
52,0.09601139601139602
53,0.10820559062218216
54,0.08828760162601627
55,0.0807630797349783
56,0.09999999999999999
57,0.10863470703672552
58,0.09784122562674097
59,0.09163432514014662
60,0.12240184757505775
61,0.09882854100106496
62,0.0939484126984127
63,0.11901270772238515
64,0.1190145732130465
65,0.09645741556534508
66,0.12345262210218322
67,0.11859178898106786
68,0.10485175202156334
69,0.13252086078173034
70,0.12633595482960272
71,0.10926305015353122
72,0.13380419854816558
73,0.11518629407850965
74,0.12689691261119834
75,0.1308403068340307
76,0.126775956284153
77,0.15718375380211128
78,0.14953119948270285
79,0.1493833171048361
80,0.14486343885785224
81,0.142932015573525
82,0.1531593406593407
83,0.1482038070702734
84,0.1645308587420828
85,0.14992088607594936
86,0.1809851088201604
87,0.15764372260891982
88,0.17488697081792026
89,0.15390869293308315
90,0.16904667460002645
91,0.1623416179337232
92,0.17959549411162315
93,0.16810914773410265
94,0.17737395986294666
95,0.17235514895613416
96,0.17021037237034534
97,0.18404004711425206
98,0.18165045286816506
99,0.18562610229276896
100,0.1877630301068307
