N,E
2,0.0
3,0.0
4,0.0007593014426727412
5,0.0058997050147492625
6,0.006329113924050633
7,0.0018165304268846503
8,0.02716049382716049
9,0.0642570281124498
10,0.06627680311890838
11,0.05059523809523809
12,0.1324200913242009
13,0.09203980099502489
14,0.24074074074074073
15,0.40310077519379844
16,0.3333333333333333
17,0.5634920634920634
18,0.5507246376811594
19,0.6111111111111112
20,0.39534883720930236
21,0.4092409240924093
22,0.27944111776447106
23,0.8186274509803922
24,0.6884057971014493
25,0.2692867540029112
26,0.34939759036144574
27,0.5454545454545455
28,0.2845849802371542
29,0.18709150326797383
30,0.31257631257631263
31,0.2358402971216342
32,0.1298568507157464
33,0.18637274549098196
34,0.2506265664160401
35,0.2850877192982456
36,0.3206865401987353
37,0.21432908318154223
38,0.25621414913957935
39,0.13189964157706094
40,0.2119791666666667
41,0.13372859025032938
42,0.2848948374760994
43,0.37386269644334164
44,0.3891666666666666
45,0.3361344537815126
46,0.42880658436214
47,0.3526280771789754
48,0.47222222222222227
49,0.28564616118264186
50,0.42531120331950206
51,0.38776758409785933
52,0.5547325102880658
53,0.449438202247191
54,0.37066666666666664
55,0.371713985278654
56,0.36904761904761907
57,0.34909909909909914
58,0.31859410430839
59,0.4392764857881137
60,0.4892307692307692
61,0.43568075117370886
62,0.35309470544369875
63,0.38882235528942116
64,0.359916054564533
65,0.4825528007346189
66,0.4792485801660114
67,0.34223449969306324
68,0.37512054001928646
69,0.367427701674277
70,0.4359777313848295
71,0.434826883910387
72,0.39027181688125895
73,0.36466561348077936
74,0.4254385964912281
75,0.443165042810747
76,0.37566504742077256
77,0.447415329768271
78,0.4769270430523331
79,0.4515575177826834
80,0.41488888888888886
81,0.429954954954955
82,0.4649061848505907
83,0.4044132005467682
84,0.47796320068463843
85,0.43215507411630555
86,0.5091641490433031
87,0.46750764525993893
88,0.4332993890020367
89,0.47418111753371867
90,0.3986591830371063
91,0.47759856630824377
92,0.4658034528552457
93,0.4863501999652234
94,0.4605973943438195
95,0.4455055328179476
96,0.4704601990049751
97,0.3577152014652014
98,0.47189542483660135
99,0.4222138648614768
100,0.4845446950710109
