N,E
2,0.0
3,0.0
4,0.00013338668800853677
5,0.00037893141341417203
6,0.0005815080441946113
7,0.00025926886180969663
8,0.0013084334483168785
9,0.0020317460317460317
10,0.004030823947836396
11,0.0015254845656855708
12,0.0035591556210112915
13,0.004572417202174987
14,0.00746840291076216
15,0.009499451954694923
16,0.007792207792207793
17,0.01211810889230244
18,0.013049450549450548
19,0.016221198156682028
20,0.019532746074301034
21,0.021265649116789572
22,0.024154589371980676
23,0.030391264786169245
24,0.033886213661494566
25,0.03112905939761063
26,0.02959183673469388
27,0.03531300160513644
28,0.037132542547705
29,0.03994418280132566
30,0.0445993031358885
31,0.04452234881682734
32,0.04361263736263736
33,0.044433827042522696
34,0.05102040816326531
35,0.05430242272347535
36,0.057629870129870135
37,0.056981436642453594
38,0.06608581292125595
39,0.058412698412698416
40,0.06496408619313647
41,0.06401766004415012
42,0.06844281120808451
43,0.06862000910885077
44,0.07000449707690001
45,0.0706921944035346
46,0.07618072817663402
47,0.0757900757900758
48,0.08292682926829267
49,0.08405837777154083
50,0.085381091211995
51,0.08667122351332877
52,0.08705760785326788
53,0.09249743062692703
54,0.08936607946508936
55,0.08617747440273037
56,0.09339693698217424
57,0.0935877309503683
58,0.09985785358919687
59,0.10052034058656575
60,0.10605892162312398
61,0.10555050045495905
62,0.10454846544491057
63,0.10678653656397326
64,0.1101123595505618
65,0.10935386536260536
66,0.11274409044193219
67,0.10857921900866685
68,0.11114285714285713
69,0.11777907884465262
70,0.12029569892473117
71,0.1170076726342711
72,0.12435044215516454
73,0.12514683292671908
74,0.12098785963745219
75,0.123732585936856
76,0.1395069152134696
77,0.1455072463768116
78,0.15180109953228849
79,0.14968696642003418
80,0.1461448140900196
81,0.148699174326219
82,0.15340518229763817
83,0.16158227354295077
84,0.1663068562495347
85,0.16316280404678193
86,0.16711839756726382
87,0.15941084462982275
88,0.17817014446227927
89,0.16701730573464538
90,0.17085393558733128
91,0.17463958060288334
92,0.1802415210688592
93,0.1790194572452637
94,0.17766746338174913
95,0.18254658385093167
96,0.17877821103627553
97,0.1770839236130787
98,0.1796218487394958
99,0.19377481157585869
100,0.19404483104717296
