N,t
2,29.470588235294116
3,19.11764705882353
4,21.470588235294116
5,22.352941176470587
6,23.470588235294116
7,24.647058823529413
8,25.11764705882353
9,25.058823529411764
10,25.470588235294116
11,24.823529411764707
12,26.41176470588235
13,26.352941176470587
14,27.058823529411764
15,28.705882352941178
16,28.235294117647058
17,28.41176470588235
18,32.76470588235294
19,33.411764705882355
20,37.8235294117647
21,40.11764705882353
22,42.588235294117645
23,43.529411764705884
24,49.76470588235294
25,50.05882352941177
26,54.11764705882353
27,76.11764705882354
28,63.23529411764706
29,76.82352941176471
30,76.3529411764706
31,77.76470588235294
32,79.82352941176471
33,85.6470588235294
34,93.94117647058823
35,101.41176470588235
36,106.76470588235294
37,108.52941176470588
38,119.58823529411765
39,120.6470588235294
40,129.41176470588235
41,130.52941176470588
42,143.8823529411765
43,156.05882352941177
44,165.05882352941177
45,163.52941176470588
46,176.41176470588235
47,206.7058823529412
48,188.2941176470588
49,193.23529411764707
50,208.2941176470588
51,238.1764705882353
52,216.7058823529412
53,221.52941176470588
54,259.7647058823529
55,238.1764705882353
56,314.4117647058824
57,254.0
58,385.47058823529414
59,346.1764705882353
60,296.1764705882353
61,348.52941176470586
62,308.4117647058824
63,323.05882352941177
64,389.0
65,343.2352941176471
66,360.70588235294116
67,366.1764705882353
68,381.47058823529414
69,388.47058823529414
70,409.52941176470586
71,521.0588235294117
72,473.88235294117646
73,472.11764705882354
74,475.4117647058824
75,478.88235294117646
76,487.94117647058823
77,632.8235294117648
78,569.2352941176472
79,535.8823529411765
80,554.1764705882352
81,699.0
82,576.8823529411765
83,580.8823529411765
84,609.9411764705883
85,611.8235294117648
86,638.3529411764706
87,640.0588235294118
88,671.2941176470588
89,674.1176470588235
90,825.2941176470588
91,721.5882352941177
92,750.2941176470588
93,827.8235294117648
94,871.3529411764706
95,781.6470588235294
96,813.8823529411765
97,958.0
98,844.5882352941177
99,1008.0588235294117
100,1038.8823529411768
