N,t
2,23.0
3,24.0
4,23.294117647058822
5,22.176470588235293
6,21.176470588235293
7,23.470588235294116
8,25.176470588235293
9,26.058823529411764
10,26.11764705882353
11,24.11764705882353
12,29.823529411764707
13,32.05882352941177
14,33.11764705882353
15,37.05882352941177
16,41.1764705882353
17,46.1764705882353
18,53.0
19,56.23529411764706
20,62.588235294117645
21,71.58823529411762
22,70.05882352941177
23,79.76470588235294
24,90.41176470588235
25,96.88235294117646
26,105.70588235294117
27,105.94117647058823
28,120.05882352941177
29,114.70588235294117
30,129.23529411764707
31,135.41176470588235
32,143.2941176470588
33,144.52941176470586
34,153.52941176470588
35,163.11764705882354
36,170.47058823529412
37,186.8235294117647
38,181.76470588235293
39,199.23529411764707
40,219.88235294117646
41,228.88235294117646
42,233.8235294117647
43,239.2941176470588
44,261.88235294117646
45,264.52941176470586
46,281.3529411764706
47,292.2352941176471
48,310.764705882353
49,322.52941176470586
50,329.7647058823529
51,360.70588235294116
52,372.47058823529414
53,375.47058823529414
54,389.7647058823529
55,422.4117647058824
56,432.6470588235294
57,432.29411764705884
58,461.88235294117646
59,472.4117647058824
60,495.52941176470586
61,523.8235294117648
62,537.4705882352941
63,541.3529411764706
64,580.8823529411765
65,579.1176470588235
66,575.1176470588235
67,618.7058823529412
68,648.529411764706
69,641.4705882352941
70,662.4705882352941
71,694.6470588235294
72,716.0588235294117
73,715.2352941176471
74,748.3529411764706
75,739.4117647058823
76,785.5882352941177
77,779.2352941176471
78,829.8235294117648
79,813.8235294117648
80,843.9411764705883
81,869.7058823529412
82,898.6470588235294
83,898.0
84,946.1176470588235
85,971.3529411764706
86,976.2352941176471
87,999.7058823529412
88,1028.764705882353
89,1055.4117647058822
90,1087.2941176470588
91,1089.235294117647
92,1142.647058823529
93,1157.1764705882354
94,1188.764705882353
95,1199.5882352941176
96,1242.4705882352941
97,1258.5294117647059
98,1326.1176470588234
99,1364.7058823529412
100,1388.3529411764705
