N,t
2,15.764705882352942
3,10.705882352941176
4,26.117647058823533
5,20.647058823529413
6,24.235294117647058
7,14.470588235294118
8,15.941176470588236
9,17.941176470588236
10,19.941176470588236
11,17.470588235294116
12,25.352941176470587
13,24.41176470588235
14,31.41176470588235
15,31.176470588235293
16,37.05882352941176
17,36.529411764705884
18,45.23529411764706
19,43.705882352941174
20,54.705882352941174
21,55.23529411764706
22,63.64705882352941
23,63.588235294117645
24,71.3529411764706
25,74.88235294117646
26,87.3529411764706
27,89.47058823529412
28,93.82352941176471
29,102.52941176470588
30,106.94117647058823
31,107.05882352941177
32,119.3529411764706
33,121.47058823529412
34,135.35294117647058
35,128.1764705882353
36,145.76470588235293
37,149.41176470588235
38,159.23529411764707
39,164.23529411764707
40,174.94117647058823
41,176.76470588235293
42,191.35294117647058
43,197.64705882352942
44,207.41176470588235
45,216.76470588235293
46,230.0
47,231.35294117647058
48,246.94117647058823
49,253.0
50,268.2352941176471
51,270.88235294117646
52,290.3529411764706
53,293.29411764705884
54,306.2352941176471
55,315.6470588235294
56,331.0
57,336.11764705882354
58,355.88235294117646
59,361.88235294117646
60,374.6470588235294
61,381.2352941176471
62,397.2352941176471
63,406.29411764705884
64,424.05882352941177
65,442.6470588235294
66,454.70588235294116
67,463.1764705882353
68,479.11764705882354
69,492.1764705882353
70,512.3529411764707
71,517.8235294117648
72,542.4705882352941
73,553.3529411764707
74,557.5882352941177
75,582.9999999999999
76,592.5294117647059
77,608.8823529411765
78,620.0588235294117
79,637.1764705882352
80,647.5882352941177
81,684.1176470588235
82,712.8235294117648
83,707.5882352941177
84,730.3529411764706
85,746.6470588235294
86,770.9411764705883
87,782.1176470588235
88,816.5882352941177
89,831.9411764705883
90,865.2941176470588
91,874.0
92,881.3529411764706
93,915.6470588235294
94,937.8235294117648
95,950.0588235294117
96,990.5882352941177
97,1024.6470588235295
98,1051.6470588235295
99,1058.6470588235293
100,1073.0588235294117
