N,t
2,19.941176470588236
3,23.41176470588235
4,39.76470588235294
5,31.764705882352942
6,26.88235294117647
7,26.41176470588235
8,25.823529411764707
9,31.058823529411764
10,36.88235294117647
11,39.470588235294116
12,38.94117647058823
13,36.76470588235294
14,44.64705882352941
15,46.470588235294116
16,59.705882352941174
17,54.94117647058823
18,66.88235294117646
19,62.705882352941174
20,82.76470588235294
21,93.94117647058823
22,106.47058823529412
23,100.70588235294117
24,111.70588235294117
25,111.05882352941177
26,127.70588235294117
27,126.94117647058823
28,136.2941176470588
29,153.35294117647058
30,155.47058823529412
31,158.35294117647058
32,173.58823529411762
33,180.1764705882353
34,190.58823529411765
35,203.64705882352942
36,215.05882352941177
37,209.1764705882353
38,218.35294117647058
39,235.41176470588235
40,266.70588235294116
41,267.52941176470586
42,272.7058823529412
43,275.52941176470586
44,294.05882352941177
45,304.94117647058823
46,336.3529411764706
47,338.7647058823529
48,357.11764705882354
49,368.47058823529414
50,392.7647058823529
51,391.2352941176471
52,418.70588235294116
53,441.0
54,478.8235294117647
55,474.70588235294116
56,496.1764705882353
57,511.6470588235294
58,547.7647058823529
59,543.8235294117646
60,560.8823529411765
61,581.6470588235294
62,638.9411764705883
63,597.0588235294117
64,660.5294117647059
65,640.6470588235294
66,655.0588235294117
67,658.8823529411765
68,717.8823529411765
69,759.3529411764706
70,782.6470588235294
71,759.5294117647059
72,831.0
73,812.5294117647059
74,842.9411764705883
75,873.7647058823529
76,902.7647058823529
77,911.6470588235294
78,931.3529411764706
79,974.5294117647059
80,972.6470588235294
81,999.0
82,1029.8235294117646
83,1052.2941176470588
84,1108.0
85,1102.5882352941176
86,1152.235294117647
87,1165.8235294117646
88,1200.4117647058824
89,1229.294117647059
90,1250.0
91,1246.1176470588234
92,1309.235294117647
93,1317.2941176470588
94,1365.5294117647059
95,1364.1764705882354
96,1428.7058823529412
97,1436.235294117647
98,1513.1176470588234
99,1513.3529411764705
100,1571.1176470588234
