N,t
2,20.529411764705884
3,24.0
4,22.470588235294116
5,36.88235294117647
6,31.470588235294116
7,24.11764705882353
8,20.941176470588236
9,25.705882352941178
10,24.352941176470587
11,24.352941176470587
12,33.35294117647059
13,27.705882352941178
14,40.470588235294116
15,45.35294117647059
16,55.64705882352941
17,54.64705882352941
18,67.58823529411765
19,77.17647058823529
20,85.58823529411765
21,90.11764705882354
22,96.82352941176471
23,108.88235294117646
24,107.11764705882354
25,95.3529411764706
26,99.94117647058823
27,109.88235294117646
28,116.23529411764706
29,108.76470588235294
30,128.11764705882354
31,133.35294117647058
32,142.58823529411768
33,147.58823529411765
34,152.8235294117647
35,159.23529411764707
36,170.52941176470588
37,178.76470588235296
38,199.7058823529412
39,200.94117647058823
40,211.1764705882353
41,210.41176470588235
42,232.0
43,242.23529411764707
44,261.29411764705884
45,255.8235294117647
46,283.05882352941177
47,291.3529411764706
48,307.3529411764706
49,317.9411764705882
50,326.11764705882354
51,341.29411764705884
52,352.6470588235294
53,363.2352941176471
54,383.5882352941176
55,395.0
56,408.1764705882353
57,421.47058823529414
58,438.11764705882354
59,459.88235294117646
60,479.05882352941177
61,486.5882352941176
62,502.4117647058824
63,522.6470588235294
64,543.8823529411765
65,547.5294117647059
66,564.4117647058823
67,579.5882352941177
68,607.5294117647059
69,615.7058823529412
70,629.0
71,649.1764705882352
72,675.7058823529412
73,681.1764705882352
74,709.6470588235294
75,717.6470588235294
76,749.5882352941177
77,766.0588235294117
78,782.5882352941177
79,804.0588235294117
80,824.8235294117648
81,836.5882352941177
82,875.1764705882352
83,884.2352941176471
84,917.5882352941177
85,952.0588235294117
86,971.4117647058823
87,1000.8823529411765
88,1020.1764705882352
89,1050.9411764705885
90,1075.9411764705883
91,1079.0588235294117
92,1108.6470588235295
93,1120.764705882353
94,1168.235294117647
95,1173.3529411764705
96,1218.0588235294117
97,1237.4117647058824
98,1249.1764705882356
99,1277.4117647058824
100,1340.4705882352941
