N,plain,1,2,3,4,5,6,7,8
128,333.0,431.0,265.5,200.5,188.5,239.5,223.0,219.0,204.5
256,2456.5,2450.0,1722.5,1435.0,1191.5,1440.0,1282.5,1228.0,1176.0
384,7975.0,7589.0,5016.0,3940.5,3431.0,4174.5,3947.0,3808.5,3564.5
512,20103.5,19147.0,13163.5,9575.5,8532.5,9764.0,9016.0,9254.5,8682.0
640,35944.0,36305.5,26337.0,17494.0,15731.0,16906.5,16126.5,16140.0,15864.5
768,67319.5,63541.0,40269.0,37852.0,27919.5,29999.5,29793.0,30506.5,28060.0
896,99750.0,96409.5,64142.0,48340.5,42315.0,45002.5,44940.5,44022.0,44005.0
1024,166584.5,160171.5,101225.5,76547.0,67523.0,73163.5,71147.5,72731.0,67689.0
