N,1,2,3,4,5,6,7,8
21,0.5984251968503937,1.062992125984252,1.9291338582677167,1.6377952755905514,5.73228346456693,6.228346456692913,6.496062992125984,6.645669291338583
22,0.60431654676259,0.7913669064748201,2.302158273381295,1.920863309352518,5.151079136690647,5.683453237410071,5.553956834532374,5.467625899280575
23,0.7122302158273381,0.7841726618705035,0.8273381294964028,2.0,5.568345323741006,5.669064748201439,5.496402877697841,5.625899280575539
24,0.5515463917525772,0.5979381443298969,0.8144329896907216,6.015463917525773,4.005154639175258,4.381443298969072,3.943298969072165,3.8402061855670104
25,0.7672955974842768,0.6981132075471699,1.169811320754717,5.19496855345912,4.383647798742138,5.188679245283018,4.9245283018867925,4.8930817610062896
26,0.7602040816326531,0.7653061224489797,1.086734693877551,5.153061224489796,3.5714285714285716,4.244897959183674,3.872448979591837,4.030612244897959
27,0.903061224489796,0.5867346938775511,2.612244897959184,2.188775510204082,3.872448979591837,3.9693877551020416,3.994897959183674,4.066326530612245
28,1.0088105726872245,0.6431718061674009,1.092511013215859,1.7092511013215859,3.334801762114537,3.709251101321586,3.462555066079295,3.5022026431718056
29,1.0550458715596331,0.7293577981651377,0.8302752293577982,4.08256880733945,3.4770642201834865,3.8669724770642206,3.628440366972477,3.6880733944954134
30,0.8140495867768596,0.6818181818181818,1.3140495867768596,2.0537190082644625,3.3016528925619837,3.793388429752066,3.4338842975206614,3.3347107438016526
31,0.7215686274509803,0.8313725490196078,2.007843137254902,2.5137254901960784,2.972549019607843,3.729411764705882,3.1294117647058823,3.2039215686274507
32,0.7453874538745388,1.055350553505535,1.6642066420664205,2.3616236162361623,2.870848708487085,3.2730627306273066,3.011070110701107,3.018450184501845
33,0.956989247311828,1.2437275985663083,1.5949820788530467,1.6881720430107527,2.9462365591397854,3.129032258064516,2.917562724014337,2.9713261648745517
34,1.050314465408805,1.1383647798742138,2.4999999999999996,0.5,2.591194968553459,3.044025157232704,2.644654088050314,2.6037735849056602
