N,plain,1,2,3,4,5,6,7,8
42,40.63636363636363,53.90909090909091,56.18181818181818,68.36363636363636,39.36363636363637,84.0,91.36363636363636,86.18181818181819,83.54545454545455
43,41.09090909090909,58.72727272727273,62.09090909090909,35.54545454545455,26.454545454545453,81.45454545454545,99.72727272727273,85.0,84.0909090909091
44,42.45454545454545,66.0909090909091,60.45454545454545,31.636363636363637,26.454545454545453,91.81818181818181,97.18181818181819,87.36363636363636,86.54545454545455
45,43.63636363636363,58.81818181818182,59.63636363636363,27.0,56.54545454545455,92.81818181818181,104.0909090909091,89.36363636363636,87.0909090909091
46,47.36363636363637,59.63636363636363,53.0,27.454545454545453,34.09090909090909,92.63636363636364,98.54545454545455,89.36363636363636,89.54545454545455
47,48.18181818181818,65.54545454545455,42.90909090909091,26.818181818181817,54.54545454545455,89.72727272727273,104.0909090909091,90.9090909090909,95.45454545454545
48,54.09090909090909,64.36363636363636,40.0,38.0,53.18181818181818,93.18181818181819,100.0,92.63636363636364,95.36363636363636
49,54.45454545454545,56.90909090909091,41.36363636363637,55.72727272727273,47.09090909090909,103.36363636363636,106.27272727272727,93.18181818181819,99.0
50,55.90909090909091,53.18181818181818,45.36363636363637,63.18181818181818,38.0,100.18181818181819,111.18181818181819,96.0,99.0909090909091
51,57.63636363636363,46.18181818181818,47.81818181818182,69.27272727272727,41.63636363636363,106.72727272727273,107.54545454545455,94.0909090909091,95.45454545454545
52,61.27272727272727,50.0,55.27272727272727,47.90909090909091,59.36363636363637,99.27272727272727,108.27272727272727,98.18181818181819,97.36363636363636
53,65.45454545454545,61.09090909090909,59.90909090909091,52.72727272727273,35.27272727272727,105.63636363636364,112.9090909090909,100.45454545454545,97.54545454545455
54,63.18181818181818,72.0,57.45454545454545,46.36363636363637,46.72727272727273,109.18181818181819,122.0,102.54545454545455,101.18181818181819
55,64.27272727272727,71.0,56.90909090909091,42.27272727272727,45.09090909090909,109.18181818181819,115.81818181818181,102.54545454545455,102.81818181818181
56,67.63636363636364,73.81818181818181,52.90909090909091,53.72727272727273,75.9090909090909,107.81818181818181,123.0,107.0,116.18181818181819
57,70.45454545454545,69.9090909090909,57.90909090909091,70.0909090909091,76.63636363636364,120.72727272727273,120.27272727272727,106.54545454545455,105.45454545454545
58,76.63636363636364,73.54545454545455,62.36363636363637,85.81818181818181,67.27272727272727,124.72727272727273,126.36363636363636,111.27272727272727,109.0
59,77.27272727272727,78.63636363636364,68.54545454545455,64.54545454545455,60.45454545454545,119.72727272727273,124.36363636363636,112.36363636363636,112.18181818181819
60,86.72727272727273,88.18181818181819,74.45454545454545,66.27272727272727,44.63636363636363,120.9090909090909,124.0,117.0,116.72727272727273
61,84.36363636363636,89.9090909090909,79.0,55.54545454545455,58.09090909090909,135.0,130.63636363636363,118.72727272727273,113.18181818181819
62,86.0909090909091,90.0909090909091,72.36363636363636,61.0,81.45454545454545,132.27272727272728,143.1818181818182,119.63636363636364,119.9090909090909
63,88.54545454545455,88.9090909090909,74.18181818181819,93.54545454545455,93.72727272727273,124.45454545454545,132.1818181818182,118.72727272727273,116.54545454545455
64,93.54545454545455,93.0,82.54545454545455,92.0909090909091,105.9090909090909,139.1818181818182,145.0909090909091,121.0909090909091,130.1818181818182
65,95.54545454545455,97.63636363636364,95.18181818181819,84.0909090909091,55.81818181818182,141.72727272727272,147.0909090909091,124.18181818181819,126.54545454545455
66,99.72727272727273,109.0909090909091,95.81818181818181,81.72727272727273,81.9090909090909,143.8181818181818,144.0909090909091,127.18181818181819,135.0
67,101.36363636363636,101.63636363636364,83.27272727272727,75.72727272727273,78.27272727272727,145.9090909090909,156.27272727272728,135.0,140.45454545454547
68,106.0909090909091,107.9090909090909,97.81818181818181,98.72727272727273,85.45454545454545,151.9090909090909,150.36363636363637,132.63636363636363,139.63636363636363
69,109.72727272727273,115.63636363636364,98.63636363636364,110.18181818181819,131.1818181818182,149.0909090909091,157.45454545454547,133.72727272727272,136.45454545454547
70,113.9090909090909,125.36363636363636,101.81818181818181,97.54545454545455,84.0909090909091,154.8181818181818,161.72727272727272,137.9090909090909,141.63636363636363
71,116.45454545454545,119.36363636363636,106.0909090909091,87.9090909090909,110.72727272727273,165.54545454545453,161.36363636363637,144.54545454545453,137.8181818181818
72,124.0,121.54545454545455,111.63636363636364,97.36363636363636,89.81818181818181,166.27272727272728,166.36363636363637,146.45454545454547,143.1818181818182
73,125.9090909090909,141.45454545454547,113.9090909090909,116.72727272727273,112.45454545454545,173.72727272727272,165.54545454545453,145.72727272727272,140.9090909090909
74,132.27272727272728,135.72727272727272,120.63636363636364,113.0909090909091,109.0,169.45454545454547,164.45454545454547,151.54545454545453,151.45454545454547
75,136.45454545454547,136.0,123.9090909090909,90.27272727272727,112.0909090909091,174.27272727272728,179.27272727272728,155.0,149.9090909090909
76,147.63636363636363,160.8181818181818,128.8181818181818,119.0909090909091,119.45454545454545,181.36363636363637,184.0909090909091,161.45454545454547,151.1818181818182
77,159.72727272727272,152.72727272727272,122.0,126.45454545454545,108.63636363636364,182.63636363636363,181.36363636363637,159.45454545454547,157.1818181818182
78,168.1818181818182,155.63636363636363,137.63636363636363,119.18181818181819,152.27272727272728,193.8181818181818,192.45454545454547,171.54545454545453,160.9090909090909
79,167.36363636363637,186.1818181818182,132.1818181818182,110.18181818181819,161.45454545454547,206.54545454545453,185.8181818181818,173.63636363636363,157.45454545454547
80,169.72727272727272,171.8181818181818,134.0,154.27272727272728,100.0909090909091,206.63636363636363,206.8181818181818,167.72727272727272,164.54545454545453
